Person.id|Comment.id|creationDate
30786325578932|343597386174|1339165763337
32985348833548|343597386174|1344386694148
32985348833673|343597386174|1342050964872
17592186044862|687194769971|1318774932644
318|687194769978|1319090764666
2199023255981|687194769978|1318755318370
2199023256077|687194769978|1318786095765
2199023256086|687194769978|1318784362301
2199023256530|687194769978|1318763910927
2199023257239|687194769978|1318813477367
6597069766733|687194769978|1318767937150
8796093023907|687194769978|1318837202323
10995116278353|687194769978|1318810158201
17592186044862|687194769978|1318806307644
21990232556771|687194769978|1321227627408
26388279067426|687194769978|1331778849798
26388279067669|687194769978|1329207433789
30786325578932|687194769978|1340525338589
30786325579091|687194769978|1338927274809
32985348834375|687194769978|1345059604269
32985348834682|687194769978|1343746198673
30786325579091|687194769996|1339082756534
318|687194770018|1319273854765
2199023255981|687194770018|1318960751561
2199023256077|687194770018|1319090782109
2199023256086|687194770018|1318835474092
2199023256530|687194770018|1318900872074
2199023257239|687194770018|1319205936795
6597069766733|687194770018|1318867294741
8796093023907|687194770018|1319005191260
10995116278353|687194770018|1318986509715
17592186044862|687194770018|1318852644365
21990232556771|687194770018|1321139727683
26388279067426|687194770018|1331689403451
26388279067669|687194770018|1329186712757
30786325578932|687194770018|1340120752160
30786325579091|687194770018|1339121069327
32985348834375|687194770018|1344948278429
32985348834682|687194770018|1343720340987
30786325579091|687194770064|1339398179630
318|687194770065|1318906158060
2199023255981|687194770065|1319151107261
2199023256077|687194770065|1318891160386
2199023256086|687194770065|1319446020179
2199023256530|687194770065|1318994754233
2199023257239|687194770065|1318874046308
6597069766733|687194770065|1319027069678
8796093023907|687194770065|1319053489411
10995116278353|687194770065|1318980719623
17592186044862|687194770065|1318928591989
21990232556771|687194770065|1321248983707
26388279067426|687194770065|1331636710926
26388279067669|687194770065|1329105084960
30786325578932|687194770065|1340278638822
30786325579091|687194770065|1339275417188
32985348834375|687194770065|1345208324766
32985348834682|687194770065|1343763362032
2199023256300|962072677290|1340986904456
4398046511596|962072677290|1340996320829
6597069768236|962072677290|1340988522221
13194139533505|962072677290|1341386793033
13194139533535|962072677290|1340984039417
17592186045864|962072677290|1341008526774
21990232557079|962072677290|1341182204882
24189255811277|962072677290|1340985504261
24189255811566|962072677290|1341176129748
26388279067708|962072677290|1341092562670
26388279067734|962072677290|1341173961626
26388279067952|962072677290|1341178594149
26388279068081|962072677290|1341235565921
15393162789932|1099511630967|1347449675448
15393162790347|1099511630967|1347494478404
15393162790474|1099511630967|1347477960788
17592186044994|1099511630967|1347504994524
344|893353200776|1335799560933
378|893353200776|1335839729245
609|893353200776|1335824003904
987|893353200776|1335621587052
1103|893353200776|1336019821011
1219|893353200776|1335678458785
2199023255898|893353200776|1335852079923
2199023256277|893353200776|1335890415187
2199023256363|893353200776|1335655683607
2199023256744|893353200776|1335726889139
2199023257206|893353200776|1335824454044
4398046511241|893353200776|1335871119202
4398046511684|893353200776|1335621522502
4398046512201|893353200776|1335741336491
6597069767457|893353200776|1335852800923
6597069767470|893353200776|1335726634233
6597069767708|893353200776|1336055242111
6597069767868|893353200776|1335628472411
8796093022412|893353200776|1335730481997
8796093022764|893353200776|1335972024942
8796093023143|893353200776|1335646641591
8796093023577|893353200776|1335764935831
13194139533574|893353200776|1335621951809
15393162789111|893353200776|1335890816784
15393162789189|893353200776|1335823121852
15393162789219|893353200776|1335644202749
15393162789655|893353200776|1335667901330
15393162789850|893353200776|1335688824043
15393162789932|893353200776|1335650942858
15393162789951|893353200776|1335688920833
15393162790347|893353200776|1335873282814
15393162790474|893353200776|1335894772185
17592186044994|893353200776|1335662333687
17592186045261|893353200776|1335731749072
17592186045382|893353200776|1335627237797
19791209300402|893353200776|1335906805357
19791209300507|893353200776|1335861737019
19791209300831|893353200776|1335812356390
19791209301168|893353200776|1335679832509
19791209301454|893353200776|1335967432067
19791209301463|893353200776|1335639787190
21990232555524|893353200776|1335779320177
21990232555639|893353200776|1335703047313
21990232555650|893353200776|1336179674094
21990232555683|893353200776|1335650091718
21990232555940|893353200776|1335823251350
21990232556220|893353200776|1335648580545
21990232556903|893353200776|1335668588678
21990232557037|893353200776|1335669970707
24189255811164|893353200776|1335699907824
24189255811254|893353200776|1336127765813
24189255811566|893353200776|1335680045274
24189255811638|893353200776|1335838450319
24189255812765|893353200776|1335739219260
26388279066936|893353200776|1335899134101
26388279067039|893353200776|1335901253242
26388279067534|893353200776|1335905535920
26388279068296|893353200776|1335737855121
28587302322631|893353200776|1336174172764
28587302322854|893353200776|1336433325124
28587302323655|893353200776|1335635694325
30786325577960|893353200776|1344154127109
30786325578057|893353200776|1339828899375
30786325578600|893353200776|1340358414749
30786325578755|893353200776|1341421600950
30786325578904|893353200776|1339755687911
30786325578935|893353200776|1343428263450
32985348834375|893353200776|1343167154088
32985348834585|893353200776|1344648294292
6597069767470|962072677556|1340086440933
21990232555940|962072677569|1339744196762
19791209300631|412316863820|1313408029023
318|1030792154567|1346285576798
459|1030792154567|1346448568728
668|1030792154567|1346479668492
2199023256086|1030792154567|1346677107251
2199023256881|1030792154567|1346660391927
4398046511332|1030792154567|1346515743088
4398046512603|1030792154567|1346312178088
6597069767341|1030792154567|1346664215423
6597069768320|1030792154567|1346513238017
8796093022647|1030792154567|1346407522968
8796093023550|1030792154567|1346580319379
8796093023851|1030792154567|1346330467610
13194139533817|1030792154567|1346272193698
13194139533859|1030792154567|1346371625034
13194139534076|1030792154567|1346510848147
15393162788906|1030792154567|1346380550536
15393162789219|1030792154567|1346277730975
15393162790223|1030792154567|1346387302163
17592186044862|1030792154567|1346256601160
17592186045078|1030792154567|1346445231262
17592186045551|1030792154567|1346286886275
17592186045981|1030792154567|1346264886746
19791209300631|1030792154567|1346325821145
21990232556180|1030792154567|1346371771184
24189255811638|1030792154567|1346818147202
26388279067534|1030792154567|1346560247758
26388279067560|1030792154567|1346560933525
26388279067708|1030792154567|1346408075725
26388279068177|1030792154567|1346701567462
26388279068275|1030792154567|1346297226770
28587302322689|1030792154567|1346403017163
28587302323035|1030792154567|1346257908198
28587302323701|1030792154567|1346734701959
30786325577960|1030792154567|1346436005063
30786325578585|1030792154567|1346280645294
30786325578600|1030792154567|1346514851165
30786325578794|1030792154567|1346463520667
30786325579109|1030792154567|1346286459005
32985348834723|1030792154567|1346265792444
318|1030792154603|1345711193709
459|1030792154603|1345629838200
668|1030792154603|1345914596684
2199023256086|1030792154603|1346060500863
2199023256881|1030792154603|1346123374985
4398046511332|1030792154603|1345726291583
4398046512603|1030792154603|1345734637667
6597069767341|1030792154603|1345702137964
6597069768320|1030792154603|1345726092449
8796093022647|1030792154603|1345737273876
8796093023550|1030792154603|1345796253938
8796093023851|1030792154603|1345862065120
13194139533817|1030792154603|1345720713448
13194139533859|1030792154603|1345640931966
13194139534076|1030792154603|1345712119486
15393162788906|1030792154603|1345648532801
15393162789219|1030792154603|1345633118069
15393162790223|1030792154603|1345888248622
17592186044862|1030792154603|1345734380317
17592186045078|1030792154603|1345947549374
17592186045551|1030792154603|1345740954650
17592186045981|1030792154603|1345791892581
19791209300631|1030792154603|1345787085771
21990232556180|1030792154603|1345677541658
24189255811638|1030792154603|1345678672244
26388279067534|1030792154603|1345698764236
26388279067560|1030792154603|1345868698843
26388279067708|1030792154603|1345822028352
26388279068177|1030792154603|1345792105805
26388279068275|1030792154603|1345701791780
28587302322689|1030792154603|1345653104687
28587302323035|1030792154603|1345826586970
28587302323701|1030792154603|1345843569855
30786325577960|1030792154603|1345686301203
30786325578585|1030792154603|1345636343266
30786325578600|1030792154603|1345868422585
30786325578794|1030792154603|1345666469568
30786325579109|1030792154603|1345857485173
32985348833670|1030792154603|1347504463342
32985348834723|1030792154603|1345645956501
32985348834794|1030792154603|1347475914447
15393162788906|893353201174|1332476030995
13194139533859|893353201180|1332645746978
318|687194771070|1319309582077
459|687194771070|1319390946340
668|687194771070|1319283749185
2199023256086|687194771070|1319291633831
2199023256881|687194771070|1319420118921
4398046511332|687194771070|1319295502308
4398046512603|687194771070|1319380401042
6597069767341|687194771070|1319570670656
6597069768320|687194771070|1319457332553
8796093022647|687194771070|1319422493967
8796093023550|687194771070|1319609208745
8796093023851|687194771070|1319747083387
13194139533817|687194771070|1319373540844
13194139533859|687194771070|1319290787399
13194139534076|687194771070|1319279066194
15393162788906|687194771070|1319444506805
15393162789219|687194771070|1319333229949
15393162790223|687194771070|1319289527343
17592186044862|687194771070|1319314924788
17592186045078|687194771070|1319285559497
17592186045551|687194771070|1319272330991
17592186045981|687194771070|1319339961269
19791209300631|687194771070|1319401032182
21990232556180|687194771070|1320713111559
24189255811638|687194771070|1325074971387
26388279067534|687194771070|1326566879870
26388279067560|687194771070|1329720708809
26388279067708|687194771070|1330724448693
26388279068177|687194771070|1332636081903
26388279068275|687194771070|1332529126755
28587302322689|687194771070|1335224847990
28587302323035|687194771070|1335335378460
28587302323701|687194771070|1332295882222
30786325577960|687194771070|1343703367128
30786325578585|687194771070|1342273694367
30786325578600|687194771070|1340456188607
30786325578794|687194771070|1343253783822
30786325579109|687194771070|1342056851870
32985348834723|687194771070|1345183403530
318|549755817605|1309429857064
459|549755817605|1309469629750
668|549755817605|1309507501112
2199023256086|549755817605|1309580681376
2199023256881|549755817605|1309523147017
4398046511332|549755817605|1309467120257
4398046512603|549755817605|1309458817890
6597069767341|549755817605|1309764527918
6597069768320|549755817605|1309547516632
8796093022647|549755817605|1309749952508
8796093023550|549755817605|1309637474406
8796093023851|549755817605|1309715216896
13194139533817|549755817605|1309530722870
13194139533859|549755817605|1309455337720
13194139534076|549755817605|1309582913633
15393162788906|549755817605|1309515716286
15393162789219|549755817605|1309702460932
15393162790223|549755817605|1309533794760
17592186044862|549755817605|1310572135900
17592186045078|549755817605|1309496464638
17592186045551|549755817605|1309465047997
17592186045981|549755817605|1310673817974
19791209300631|549755817605|1313315626690
21990232556180|549755817605|1320786725007
24189255811638|549755817605|1324949713396
26388279067534|549755817605|1326595649755
26388279067560|549755817605|1329737694199
26388279067708|549755817605|1330741398276
26388279068177|549755817605|1332704249484
26388279068275|549755817605|1332416687293
28587302322689|549755817605|1335607124017
28587302323035|549755817605|1335309304489
28587302323701|549755817605|1332252450325
30786325577960|549755817605|1343754672704
30786325578585|549755817605|1342325842712
30786325578600|549755817605|1340260828090
30786325578794|549755817605|1343067053285
30786325579109|549755817605|1341879109142
32985348834723|549755817605|1345290477236
15393162790223|687194771089|1318228426128
668|687194771090|1318181661022
2199023256086|687194771090|1318159968011
2199023256881|687194771090|1318321302302
4398046511332|687194771090|1318230119398
4398046512603|687194771090|1318402115165
6597069767341|687194771090|1318219220445
6597069768320|687194771090|1318435004874
6597069768287|755914247900|1324040623739
17592186045370|893353201500|1344507249946
6597069767433|549755817958|1335945633747
2199023256744|549755817973|1335226441895
19791209300830|549755817973|1337987121822
13194139534770|549755817973|1318606725787
2199023255981|549755817973|1334930896379
8796093022764|549755817973|1306133637494
30786325579399|549755817973|1346034499559
2199023255663|549755817973|1337075010162
2199023255558|549755817973|1305941129536
19791209300404|549755817973|1327853568190
6597069767755|549755817973|1305875580288
6597069766914|549755817973|1324010614002
17592186045865|549755817973|1327298756493
17592186046041|549755817973|1313329228234
15393162789417|549755817973|1307841458711
30786325578029|549755817973|1338967595203
26388279068235|549755817973|1342204802884
30786325578963|549755817973|1345623155772
21990232555571|549755817973|1342507279601
13194139533523|549755817973|1345692864084
15393162788965|549755817973|1319324901203
30786325577992|549755817973|1347359858097
8796093023094|549755817973|1344272215164
13194139534430|549755817973|1336892538199
17592186045405|549755817973|1314145060761
13194139533757|549755817973|1322885328130
2199023256236|549755817973|1345682730998
2199023255760|549755817973|1336097564475
26388279067813|549755817973|1339395076661
10995116278976|549755817973|1328842329046
17592186045370|549755817973|1344739067933
32985348834423|549755817973|1346973068721
19791209300634|549755817973|1329969822324
8796093023668|549755817973|1322785144929
772|549755817973|1323711354071
998|549755817973|1323281708893
8796093022435|549755817973|1309901408198
2199023256077|549755817973|1305923814580
21990232556900|549755817973|1347183054951
6597069767433|549755817973|1335851644985
32985348834284|549755817973|1347263507562
10995116278785|549755817973|1318834314093
21990232556497|549755817973|1322030711105
2199023256403|549755817973|1321179157203
4398046512737|549755817973|1327575717557
6597069768287|549755817973|1307080653934
13194139534593|549755817973|1332158934183
19791209300796|824633725236|1328003939007
17592186045382|893353202058|1333339506575
19791209301592|893353202067|1333592792140
13194139534913|893353202069|1333375231245
2199023257206|962072678863|1340627890135
6597069766733|962072678863|1340406144255
10995116278336|962072678863|1340503975741
13194139533574|962072678863|1340441014327
13194139534913|962072678863|1340479306590
15393162789093|962072678863|1340687032607
17592186044532|962072678863|1340603328875
17592186044897|962072678863|1340781701727
17592186045382|962072678863|1340412834403
19791209300507|962072678863|1340394910218
19791209300796|962072678863|1340418845517
19791209300852|962072678863|1340460712666
19791209301592|962072678863|1340762846292
21990232555650|962072678863|1340572482961
24189255812639|962072678863|1340698398304
26388279067534|962072678863|1340624339334
26388279068009|962072678863|1340432750083
28587302322870|962072678863|1340402620814
28587302323268|962072678863|1340479789398
28587302323577|962072678863|1340427147956
30786325578676|962072678863|1341468608704
30786325578932|962072678863|1340695562842
32985348833931|962072678863|1347142175341
2199023256418|618475295478|1314769455983
19791209301592|687194772399|1320901905707
10995116278570|755914249505|1324321255042
13194139533535|755914249505|1324317996210
13194139534548|755914249505|1324430720534
13194139534624|755914249505|1324352110322
15393162788893|755914249505|1324486320410
15393162789815|755914249505|1324613582137
15393162790476|755914249505|1324342602596
17592186044857|755914249505|1324762222634
17592186045813|755914249505|1324315879234
19791209300479|755914249505|1324651514275
19791209300851|755914249505|1324328994423
21990232556491|755914249505|1324381918086
21990232556650|755914249505|1324362193056
21990232556826|755914249505|1324390877488
24189255811277|755914249505|1324513395776
24189255811940|755914249505|1326785748600
26388279066936|755914249505|1329056636890
28587302322974|755914249505|1337622121864
28587302323291|755914249505|1333895438066
30786325577752|755914249505|1339206964601
32985348834375|755914249505|1344323786710
32985348834824|755914249513|1345207711138
4398046512142|824633726302|1326416925592
465|687194772867|1320959314276
1161|687194772867|1320821017572
2199023256300|687194772867|1320738424696
2199023256418|687194772867|1320815005318
4398046511257|687194772867|1320593194116
4398046511596|687194772867|1320595019402
4398046512142|687194772867|1320676400231
4398046512267|687194772867|1320588453818
4398046512356|687194772867|1320709011395
6597069768236|687194772867|1320873114237
8796093022445|687194772867|1320853393786
8796093022887|687194772867|1320993844786
8796093022963|687194772867|1320610426014
10995116278113|687194772867|1320830488841
10995116278570|687194772867|1320765189431
13194139533535|687194772867|1320859505765
13194139534548|687194772867|1320730074213
13194139534624|687194772867|1320671176888
15393162788893|687194772867|1321068107478
15393162789815|687194772867|1320587711108
15393162790476|687194772867|1320653253949
17592186044857|687194772867|1320824723520
17592186045813|687194772867|1320610177148
465|755914249693|1325413610193
1161|755914249693|1325072656052
2199023256300|755914249693|1325040232592
2199023256418|755914249693|1325306477007
4398046511257|755914249693|1325136590899
4398046511596|755914249693|1325081538541
4398046512142|755914249693|1325054787472
4398046512267|755914249693|1325101003390
4398046512356|755914249693|1325517446484
6597069768236|755914249693|1325174042659
8796093022445|755914249693|1325116674592
8796093022887|755914249693|1325043236512
8796093022963|755914249693|1325072311902
10995116278113|755914249693|1325376364594
10995116278570|755914249693|1325116148494
13194139533535|755914249693|1325111001021
13194139534548|755914249693|1325248988590
13194139534624|755914249693|1325355364904
15393162788893|755914249693|1325037601387
15393162789815|755914249693|1325325969648
15393162790476|755914249693|1325053815198
17592186044857|755914249693|1325102492279
17592186045813|755914249693|1325103195611
19791209300479|755914249693|1325444639891
19791209300851|755914249693|1325246344066
21990232556491|755914249693|1325314581933
21990232556650|755914249693|1325294756355
21990232556826|755914249693|1325061437645
24189255811277|755914249693|1325338530069
24189255811940|755914249693|1326916644531
26388279066936|755914249693|1329167207797
28587302322974|755914249693|1337503637277
28587302323291|755914249693|1333937376470
30786325577752|755914249693|1338978265385
32985348834375|755914249693|1344163284463
32985348834824|755914249693|1345089224327
4398046511596|481036342803|1301136580634
21990232556650|481036342806|1320535131631
30786325577752|412316866083|1338976785664
465|412316866137|1294598477215
1161|412316866137|1294305029075
2199023256300|412316866137|1294444938996
2199023256418|412316866137|1294446688070
4398046511257|412316866137|1294332398474
4398046511596|412316866137|1294245079759
4398046512142|412316866137|1294276640218
4398046512267|412316866137|1294240243931
4398046512356|412316866137|1294495972194
6597069768236|412316866137|1294266054426
8796093022445|412316866137|1294220344266
8796093022887|412316866137|1294267668035
8796093022963|412316866137|1294318783062
10995116278113|412316866137|1294885687355
10995116278570|412316866137|1294226668491
13194139533535|412316866137|1295973520986
13194139534548|412316866137|1297636729412
13194139534624|412316866137|1298885715990
15393162788893|412316866137|1302755703893
15393162789815|412316866137|1304822949352
15393162790476|412316866137|1303070514841
17592186044857|412316866137|1310181509994
17592186045813|412316866137|1310870640005
19791209300479|412316866137|1314060370240
19791209300851|412316866137|1311813531869
21990232556491|412316866137|1321765557975
21990232556650|412316866137|1320525978143
21990232556826|412316866137|1322348848054
24189255811277|412316866137|1323075145788
24189255811940|412316866137|1326747528664
26388279066936|412316866137|1329090556087
28587302322974|412316866137|1337514171524
28587302323291|412316866137|1333839036310
30786325577752|412316866137|1338805783487
32985348834375|412316866137|1344398449465
32985348834824|412316866137|1345034184046
13194139534624|481036342883|1300914872684
28587302322431|343597389837|1334808495286
6597069768324|274877913126|1284383836147
13194139534076|274877913128|1297832165308
1564|274877913130|1284452151291
2199023255869|274877913130|1284445539455
4398046511257|274877913130|1284577585840
6597069767149|274877913130|1284722002026
6597069767836|274877913130|1284553099800
6597069768324|274877913130|1284426971865
13194139533500|274877913130|1297220439985
13194139534076|274877913130|1298232418646
13194139534520|274877913130|1296693620090
15393162789569|274877913130|1305773854110
15393162790400|274877913130|1302246517885
19791209300631|274877913130|1315434809188
19791209300796|274877913130|1311677903323
19791209301592|274877913130|1317480614387
24189255811801|274877913130|1327181937085
26388279066664|274877913130|1329149655855
26388279067534|274877913130|1328665362214
26388279067669|274877913130|1327839889326
28587302322431|274877913130|1335001087820
30786325578938|274877913130|1341381032873
1564|274877913157|1285107636230
2199023255869|274877913157|1285201436513
4398046511257|274877913157|1285342303875
6597069767149|274877913157|1285164666975
6597069767836|274877913157|1285287293538
6597069768324|274877913157|1285177296912
13194139533500|274877913157|1296856593267
13194139534076|274877913157|1297795220354
13194139534520|274877913157|1296476048628
15393162789569|274877913157|1305208418031
15393162790400|274877913157|1302247288586
19791209300631|274877913157|1315241394115
19791209300796|274877913157|1311606663426
19791209301592|274877913157|1317450775971
24189255811801|274877913157|1327284683207
26388279066664|274877913157|1328782109458
26388279067534|274877913157|1328458675968
26388279067669|274877913157|1327864128445
28587302322431|274877913157|1334852509282
30786325578938|274877913157|1341226230179
26388279067669|824633727085|1330045471078
28587302322431|824633727096|1335044254423
1564|962072680616|1339656775269
2199023255869|962072680616|1339821223445
4398046511257|962072680616|1339667977214
6597069767149|962072680616|1339493246744
6597069767836|962072680616|1339712413408
6597069768324|962072680616|1339635607167
13194139533500|962072680616|1339961417460
13194139534076|962072680616|1339528136994
13194139534520|962072680616|1339613716587
15393162789569|962072680616|1339489888685
15393162790400|962072680616|1339472791211
19791209300631|962072680616|1339608482206
19791209300796|962072680616|1339448557756
19791209301592|962072680616|1339460227899
24189255811801|962072680616|1339448396762
26388279066664|962072680616|1339530746788
26388279067534|962072680616|1339466677093
26388279067669|962072680616|1339652849055
28587302322431|962072680616|1339843770565
30786325578938|962072680616|1341375621178
2199023255869|412316866736|1297809136277
28587302322431|412316866746|1334764767722
24189255811801|893353203970|1332719795378
6597069766998|824633727626|1328197712251
1564|824633727651|1328197856032
150|824633728045|1329862004459
870|824633728045|1329924156365
2199023255952|824633728045|1330065216510
2199023256236|824633728045|1329762905136
2199023256472|824633728045|1329830561585
2199023256816|824633728045|1330263955909
2199023257034|824633728045|1329780157987
2199023257206|824633728045|1329759111467
2199023257232|824633728045|1329883193724
4398046511177|824633728045|1329840390168
4398046511667|824633728045|1329916982214
4398046512142|824633728045|1329749732987
4398046512356|824633728045|1329807902052
4398046512548|824633728045|1329839635159
6597069768211|824633728045|1329787420510
8796093023234|824633728045|1329891018104
8796093023550|824633728045|1330061121118
10995116278259|824633728045|1329893044822
10995116278757|824633728045|1329837561938
10995116279390|824633728045|1329913662682
13194139534730|824633728045|1330056255705
15393162789093|824633728045|1329799609140
15393162789815|824633728045|1329969367809
15393162790347|824633728045|1329913130982
17592186044868|824633728045|1329777373111
17592186045864|824633728045|1329748041390
19791209300507|824633728045|1329885090408
19791209300608|824633728045|1329803942686
19791209300961|824633728045|1330078348674
19791209301121|824633728045|1329808891797
21990232556220|824633728045|1329758219724
24189255811566|824633728045|1329863687826
24189255811663|824633728045|1329839557754
24189255812226|824633728045|1329784878978
26388279066936|824633728045|1330007477566
26388279067625|824633728045|1329791317373
26388279067734|824633728045|1329908819367
26388279067952|824633728045|1331507788828
26388279068206|824633728045|1330074010705
26388279068269|824633728045|1331172338564
28587302323655|824633728045|1333440336175
