src_id,dst_id
8998,161051
9015,212039
9015,332222
9050,2941
9050,271451
9050,355932
9095,416457
9171,466055
9189,116333
9189,301804
9189,348787
9189,450448
9198,53384
9198,79894
9198,361078
9198,380964
9312,199833
9441,196332
9563,94508
9706,45260
9758,392301
9894,111935
9947,429930
10121,361809
10127,103836
10163,17807
10183,374738
10183,404940
10185,193654
10203,22714
10203,34670
10205,50504
10205,369712
10225,28339
10280,392673
10346,413641
10364,54423
10371,10405
10381,418997
10437,91930
10472,362864
10527,362312
10700,387565
10744,327531
10881,413232
10916,63642
11214,194158
11396,26702
11429,189683
11429,409269
11575,281982
11604,436442
11621,434644
11875,197818
11875,228523
11998,256555
12023,315786
12119,444740
12229,143852
12261,167482
12302,143933
12302,219238
12484,137263
12582,40673
12582,407461
12665,244268
12769,358129
12814,208439
12876,152809
12926,395994
12926,427591
13069,321059
13283,174433
13283,360432
13309,159784
13551,261812
13551,341835
13556,207748
13556,258846
13809,302971
13809,377498
13812,81769
13823,434259
13981,285619
14000,238340
14031,377172
14084,138112
14084,435074
14153,294522
14210,221006
14210,387983
14219,440362
14219,456529
14246,341157
14285,448304
14309,182520
14319,19191
14434,306995
14446,136757
14447,94554
14528,62384
14604,332222
14799,14639
14872,495660
14968,24173
14968,88609
14968,162299
14968,198577
14968,371979
14968,407461
15095,174271
15284,121594
15284,138078
15284,442638
15464,373009
15477,442076
15495,348823
15697,389230
15807,301461
15807,393237
15818,356328
15952,306838
15985,150059
15989,171989
16001,360511
16076,28707
16076,214991
16109,168979
16145,82598
16236,200504
16450,114423
16450,379103
16560,165466
16593,355901
16687,9972
16687,19824
16687,84499
16742,335713
16802,257088
16873,436607
16938,251482
16955,478970
16976,147118
16976,211116
17070,112598
17097,349809
17097,387983
17173,153390
17173,441028
17173,444740
17229,95600
17229,182695
17235,485341
17304,360315
17516,102454
17516,347031
17516,378148
17554,222823
17732,172323
17734,222111
17741,30391
17879,434259
17951,12097
17977,389724
18178,23756
18181,174297
18181,298420
18181,413729
18270,117898
18270,415297
18288,258041
18443,83170
18488,155004
18488,344817
18488,413232
18505,723837
18542,375212
18607,196113
18628,341909
18659,137887
18671,92416
18737,149304
18769,451475
18794,55354
18794,369235
18811,98643
18890,119548
18890,263472
18894,364901
18894,429003
18969,582579
19084,163239
19113,226279
19154,170376
19196,192579
19237,37054
19237,145902
19262,416453
19328,141731
19379,113476
19381,446896
19392,91949
19392,195020
19392,347031
19558,393624
19573,424598
19625,189683
19629,315786
19702,100297
19741,241507
19789,192875
19824,9972
19952,40662
19956,144630
20013,154057
20013,196976
20089,156746
20089,160826
20089,468416
20264,33476
20330,188476
20384,60827
20384,149304
20384,252795
20395,421611
20411,93333
20411,111203
20411,264950
20411,436851
20424,499769
20447,401579
20783,323531
20789,72391
20800,227573
20800,333672
20800,447554
20833,96399
20833,284425
20935,288254
20935,426275
20947,216792
20976,189675
20999,160904
21059,16176
21068,388933
21199,108578
21636,139480
21636,259466
21636,358932
21636,412441
21795,407087
21943,323843
21948,161851
21948,321672
21969,158392
21969,232357
22102,267702
22135,393591
22135,400468
22135,421759
22135,725054
22147,126290
22305,377045
22523,439545
22718,264810
22884,620809
22893,375229
22964,193263
22964,219769
22964,270890
22964,348316
22964,435807
22972,78532
22973,17006
23076,200632
23117,253421
23117,391234
23131,489156
23144,225163
23220,186487
23220,396272
23220,422310
23234,205495
23366,28751
23398,427365
23410,284644
23410,418316
23410,475846
23548,55845
23548,209913
23548,378148
23548,436988
23603,295355
23661,118361
23716,379103
23722,202112
23722,306189
23722,439545
23734,328446
23784,208092
23784,423818
23911,397526
23911,400468
23925,171889
23958,196058
24014,423818
24049,343476
24070,358944
24173,198577
24173,371979
24368,196976
24368,451211
24391,305125
24391,404826
24449,160697
24456,162115
24623,220482
24706,394720
24732,392908
24910,168180
24920,306169
25010,346316
25040,428175
25068,84883
25185,227573
25185,333672
25185,398059
25222,45217
25307,412441
25351,41219
25425,231105
25533,335996
25600,428175
25668,111887
25705,149887
25705,293117
25705,346136
25705,434091
25722,416453
25791,186845
25940,251195
25993,330917
26031,159667
26036,314336
26051,208580
26056,4
26056,35258
26126,136204
26126,354087
26137,371098
26137,400276
26172,85847
26270,282328
26387,68508
26423,214541
26484,216597
26484,233100
26568,251282
26568,283320
26568,422176
26568,438572
26568,715119
26580,15648
26580,282345
26580,427806
26616,321204
26663,55793
26663,328683
26910,288397
26935,448551
26959,207900
26989,132378
27018,388541
27097,399224
27208,156824
27258,389974
27330,419858
27375,374998
27418,415298
27418,426184
27460,38027
27474,239877
27474,273212
27632,55842
27671,63859
27735,293495
27845,14607
27845,246079
27845,325525
27845,400468
27845,444585
27933,413185
27951,282941
27955,311790
27955,405818
28018,30743
28065,58453
28065,345626
28065,360560
28065,713826
28090,166175
28090,201726
28093,39682
28093,381243
28104,82205
28104,295291
28154,270160
28232,44614
28235,442419
28265,216915
28265,281870
28265,312263
28291,409049
28300,359200
28320,277145
28339,304026
28339,403752
28368,418621
28384,356461
28437,276826
28656,319554
28665,396314
28665,431036
28667,48752
28697,436030
28751,122846
28798,391916
28798,392871
28798,718535
28873,230320
29046,361366
29050,20013
29050,196976
29050,309987
29050,378849
29130,404433
29130,435807
29166,315863
29166,369405
29171,139482
29171,243453
29171,427982
29219,114191
29259,85617
29399,436988
29430,645605
29447,20898
29456,75828
29568,352459
29613,429746
29732,413494
29868,258772
29891,302822
29891,357334
29910,460221
29915,430970
30184,52872
30184,211893
30184,392175
30230,39213
30234,133135
30234,227573
30234,353466
30307,581771
30390,396886
30476,293220
30476,505179
30501,137622
30547,191192
30589,164990
30629,426504
30735,65735
30735,303037
30810,451539
30830,403373
30830,440948
30856,39423
30856,87373
30856,392230
31012,214136
31022,418510
31028,108680
31028,178200
31116,326736
31126,112013
31126,164539
31126,230134
31126,406724
31126,436293
31126,438630
31170,168586
31238,75033
31262,208042
31262,448551
31262,713476
31312,430780
31312,452855
31372,418512
31372,444977
31372,481301
31421,118500
31664,151930
31664,397074
31793,81769
31814,42249
31814,250440
31814,410389
31886,355301
31889,379432
31901,413232
31910,27919
31910,39076
31910,414169
32035,343096
32069,13741
32153,316018
32153,432018
32192,380645
32192,500891
32274,89840
32345,412851
32345,437797
32386,73889
32386,273656
32387,121389
32466,71358
32515,403361
32727,23548
32727,55845
32727,102454
32727,265758
32727,266912
32727,287884
32727,378148
32727,432517
32734,4480
32734,299316
32741,20061
32894,79127
32894,272053
32977,168891
32977,366528
33001,311224
33233,472460
33273,251455
33298,447371
33416,172133
33423,340496
33451,26589
33479,151555
33497,334176
33510,131091
33510,394435
33511,264118
33516,138963
33687,469953
33802,192579
33829,36291
33829,417200
33829,443141
33842,113268
33845,306529
33845,369235
33875,208400
33875,303780
33962,197818
33973,39076
33973,409837
33984,358943
33989,19802
34055,168721
34064,380358
34195,329361
34367,447985
34369,24035
34420,339865
34623,270604
34690,321423
34723,10437
34788,140544
34788,396272
35031,38359
35031,391519
35086,267233
35163,202934
35165,102840
35171,160580
35194,285485
35222,240845
35384,30947
35544,283995
35780,219769
35784,450558
35802,76263
35880,27460
35880,38027
35880,419360
35883,60827
36239,83170
36318,38173
36318,79898
36318,292142
36318,323974
36318,379103
36377,91524
36377,431890
36465,370054
36914,61200
36914,172694
36930,247411
36959,170031
36961,51084
36961,334027
36966,395391
36972,442548
37057,359010
37381,299009
37392,13741
37392,32069
37470,304118
37525,287719
37547,56902
37547,66066
37553,242179
37553,275158
37553,361065
37553,393465
37553,427982
37553,450448
37684,113569
37729,441697
37830,110028
37835,221868
37893,196976
37893,403102
37908,214702
37909,316480
37998,255631
38014,418997
38082,29221
38082,320589
38082,391519
38082,394306
38104,14607
38104,31272
38104,235484
38104,505308
38173,36318
38173,208043
38173,379103
38187,208973
38245,335793
38245,411952
38272,283319
38283,725311
38294,367956
38309,714948
38359,438572
38516,32650
38516,219426
38516,408602
38516,436851
38530,19625
38530,189683
38570,396789
38827,413600
38888,314938
39028,411952
39030,326845
39228,382751
39237,186094
39237,329494
39407,142178
39423,67462
39423,81769
39423,217947
39423,333672
39423,369550
39423,381517
39423,443033
39499,381517
39499,444122
39499,451481
39536,286516
39662,343728
39755,36293
40007,403996
40026,282394
40071,288254
40071,291479
40071,359206
40071,426275
40086,297033
40171,28697
40177,68118
40194,497978
40195,327048
40235,386206
40238,308957
40244,42747
40244,420258
40523,274295
40523,400150
40524,237877
40537,60877
40544,74757
40544,110933
40663,225163
40734,43970
40734,153763
40734,199568
40734,306529
40734,392673
40743,149873
40745,196718
40745,280030
40810,235628
40810,392614
40859,238163
40875,467209
40876,251480
40876,435817
40897,214645
40897,219065
40897,292676
40897,343311
40897,407087
40897,431605
40897,449534
40900,203264
40900,353916
40920,31022
40920,244939
40920,310951
40930,441321
40977,92687
40985,196265
41038,378148
41147,420733
41147,429776
41147,435745
41190,319939
41223,98394
41304,23220
41304,98010
41304,238628
41304,396272
41304,440162
41304,613586
41393,136555
41393,376227
41404,312263
41404,373487
41404,396789
41585,262338
41585,431949
41593,164115
41593,238628
41593,288254
41593,291479
41593,378023
41593,383273
41593,613586
41613,14319
41615,121968
41858,428119
41878,427757
41915,353265
41915,451218
42044,8137
42044,108400
42044,310878
42044,715872
42142,342698
42181,413729
42197,247562
42197,430740
42197,444616
42197,523934
42231,504190
42249,48454
42249,216684
42249,250440
42552,14039
42592,228868
42592,430970
42652,205945
42652,227561
42689,359239
42702,465781
42747,420258
42836,88609
42868,190654
42868,291479
42868,389394
42874,105130
42936,82598
42982,366271
42982,403495
42987,211749
42999,205495
42999,425208
43119,58126
43119,362179
43142,377135
43236,181550
43252,344356
43255,95600
43267,94528
43267,185008
43289,147856
43311,418812
43349,176278
43349,395506
43384,292391
43384,320834
43384,435745
43426,50617
43476,335013
43569,500648
43724,245286
43821,143351
43897,91480
43897,346475
43897,348316
43897,435807
43897,436988
43935,242625
43989,151930
43989,227573
44074,177922
44241,129060
44241,151177
44241,175429
44310,391519
44310,437288
44367,408505
44384,103898
44384,206200
44384,286854
44408,537274
44412,86139
44412,385086
44418,73670
44447,83749
44510,200050
44510,389974
44510,416921
44510,420733
44510,435745
44588,163239
44647,149997
44687,85617
44687,460164
44775,280427
44801,182398
44801,218184
44877,195761
44991,86838
45094,165247
45217,232238
45217,238628
45217,258772
45217,373487
45217,383273
45217,440812
45599,438269
45660,358732
45660,404641
45810,32182
45876,112343
45876,386396
45890,257235
45890,299009
45890,373487
45890,418510
45927,95600
46167,221944
46167,257042
46167,295805
46167,394772
46538,72673
46761,343305
46805,383273
46805,389394
46991,145508
47029,314851
47044,103901
47244,85354
47354,150409
47354,322614
47474,174297
47474,441321
47525,270200
47843,423513
47848,383927
47876,311228
47963,390340
47984,138033
48345,228691
48362,291479
48404,417019
48519,228581
48540,342412
48611,351522
48634,112014
48634,181407
48634,258633
48704,221006
48725,228691
48846,113211
48846,377135
48923,245690
48986,388892
48992,274842
48992,352811
48992,380117
49052,307863
49052,445473
49052,504436
49126,731728
49183,45511
49183,75371
49344,357752
49546,578079
49586,35258
49606,246755
50037,403086
50196,72213
50401,352968
50436,56291
50504,45783
50504,341939
50617,442638
50753,53841
50901,356151
50936,298703
51174,364737
51308,375670
51463,376291
51470,59227
51470,374085
51582,241563
51582,430011
51785,170407
51807,70018
52291,365861
52405,454745
52525,424198
52788,169309
52853,203074
52872,392175
52934,423119
53117,407455
53143,121977
53314,66066
53340,279412
53366,381221
53384,123090
53498,88422
53498,407283
53651,504509
53886,361622
53886,382999
54066,52872
54066,393360
54209,22661
54314,173243
54314,722891
54393,132336
54423,243368
54459,424431
54474,235183
54825,431036
54868,113026
54880,85354
54892,141731
55339,332653
55339,358859
55394,223196
55562,251195
55746,48523
55746,209959
55756,442027
55793,88308
55842,28697
55845,266912
55845,378148
55845,432517
55855,217933
56115,257252
56195,329365
56536,260220
56663,232280
56687,64716
56690,105130
56760,184640
56849,177035
56854,316496
56861,221006
56926,60826
56926,62728
56926,189431
56965,92147
56965,193654
56965,430377
56965,444190
57006,322896
57239,141126
57526,220093
57542,259241
57664,12364
57664,250828
57666,252971
58005,183367
58036,76931
58064,59227
58064,150730
58064,284644
58109,365009
58126,362179
58177,331489
58177,378148
58444,427892
58476,146817
58476,430514
58524,399084
58695,226062
58762,326619
58846,184316
58846,311643
58846,329512
58939,281471
58939,427775
59041,223199
59064,450558
59237,282345
59514,441155
59674,376866
60021,62532
60062,308701
60108,427982
60108,435807
60108,450448
60121,193532
60405,328708
60512,394720
60538,413185
60777,120306
60792,168586
60792,240297
60792,262297
60792,451508
60827,123542
60827,337031
60827,437535
60919,162696
60919,222669
60945,60512
60945,394720
60957,424198
60957,426275
60957,429622
61003,440941
61024,80816
61024,405818
61154,136734
61228,279376
61253,57537
61331,129886
61513,359284
61513,367956
61520,243974
61618,123530
61749,558354
61798,393034
61868,137770
61880,74597
62394,154792
62394,199937
62394,385111
62394,428031
62654,346396
62728,60826
62838,392247
62881,371254
62934,307629
62934,365745
62934,371254
63013,190280
63070,368896
63118,128014
63151,579128
63394,120299
63518,185938
63518,433002
63566,279129
63748,436988
63846,95724
63859,444783
64100,350547
64100,354619
64112,218927
64160,63925
64172,51546
64172,203133
64172,264200
64187,128006
64187,358499
64297,33479
64297,242531
64591,212649
64873,306511
65077,369113
65130,75050
65194,727303
65247,426549
65252,56446
65315,166270
65315,214908
65315,378148
65315,432517
65475,213458
65558,390112
65636,291269
65724,419734
65735,303037
65742,293660
65829,356022
65829,384965
65859,268458
65994,360945
66056,51640
66056,306324
66062,147885
66173,399233
66357,243368
66366,322667
66395,96332
66395,265635
66395,351644
66553,395586
66581,423027
66697,498282
67007,298037
67007,379759
67007,393640
67035,392855
67073,239592
67462,43821
67462,143351
67462,217947
67462,298134
67484,65315
67484,378148
67484,432517
67484,439007
67501,269136
67626,316807
67647,396892
67660,364865
67660,726564
67666,161177
67740,429474
68011,188476
68185,22846
68473,426057
68531,87544
68531,417741
68790,314811
68970,243843
69003,346127
69028,137976
69028,346916
69028,404940
69076,129270
69076,242907
69105,397766
69105,433568
69105,442895
69144,213803
69255,282457
69264,327531
69460,85617
69462,60538
69462,413185
69475,304162
69506,75600
69506,217880
69522,387983
69671,427289
69750,82987
69954,59050
70011,408602
70218,92603
70343,364901
70356,436030
70813,324155
70842,235510
70901,40275
70967,60483
71059,366774
71095,197852
71162,311224
71325,115054
71400,140109
71400,300603
71411,183365
71411,725505
71462,257277
71511,427775
71536,235278
71585,147743
71684,65994
71800,70753
71800,323762
71800,420981
71840,434780
71926,168740
71926,215977
72099,329548
72186,186094
72195,334465
72240,339932
72328,404140
72391,442895
72624,435985
72777,321766
73062,436261
73139,376630
73219,170876
73219,380770
73273,141025
73317,229785
73317,432912
73498,258179
73564,74531
73564,80616
73681,243593
73823,429896
74121,396540
74243,53339
74243,212541
74248,76218
74248,249889
74304,42318
74304,153390
74355,170860
74355,246979
74525,45723
74861,355616
74906,124393
75015,69641
75060,80142
75071,359870
75098,202639
75098,354087
75371,60491
75444,71805
75444,151555
75448,417200
75448,527051
75455,132336
75517,113955
75549,189845
75549,433568
75549,442329
75571,399647
75828,95230
75828,225984
75838,154698
75838,334332
75843,97498
75989,313724
76157,383319
76157,461302
76157,632996
76241,321420
76267,273091
76295,444874
76556,79887
76578,92395
76578,349968
76608,439240
76788,298992
76871,128530
76871,143429
77095,209562
77765,65896
77765,70808
77765,141368
77765,184954
77765,186487
77765,252019
77765,310951
77765,371933
77765,375864
77765,379399
77765,390645
77765,396272
77765,411666
78149,131735
78424,29868
78424,162792
78424,258772
78451,236820
78451,237408
78451,361784
78645,371053
78696,361089
78843,184342
78843,429967
79143,80303
79449,101832
79599,174654
79601,137278
79601,395708
79642,355382
79658,244094
79745,225163
79745,406717
79779,141731
79799,194158
79799,326845
79887,20898
79887,124896
79887,245601
79887,313724
79898,379103
80059,144964
80109,109655
80470,33991
80488,451541
80683,147118
80691,404598
80733,162012
80825,268564
81040,223199
81082,91953
81094,418316
81300,415490
81434,281156
81434,284182
81434,392448
81452,206593
81780,309669
82015,352089
82047,352320
82134,73064
82134,89200
82134,232623
82141,228581
82281,175061
82595,45204
82970,203770
83130,205457
83133,107697
83166,239312
83415,402288
83440,81273
83561,31789
83613,220529
83613,314288
83749,441611
83756,304118
83933,440817
84014,385761
84091,215605
84158,134733
84300,78101
84300,278391
84604,347851
84628,58135
84653,411441
84656,74485
84656,87518
84656,222139
84656,403736
84656,415893
84842,169476
84857,298508
84968,184635
85282,245937
85282,398690
85354,369068
85405,329136
85531,277324
85564,114123
85595,442673
85709,148347
85899,451637
85984,445899
86076,373961
86079,391455
86119,255609
86119,426239
86291,366389
86409,200989
86774,183296
87051,273212
87128,156712
87128,440537
87328,91962
87373,217947
87373,443033
87432,129270
87527,366528
87544,68531
87544,417741
87689,245289
87795,434259
88012,9
88024,320834
88024,381221
88024,418743
88050,257678
88097,111711
88233,95257
88319,196793
88422,386570
88422,407283
88458,73390
88631,204209
88666,394112
88692,196262
88726,215256
88891,69612
88969,65851
89274,133852
89293,236340
89297,372431
89297,379715
89297,380117
89297,442895
89297,451793
89299,403003
89338,240399
89339,392230
89468,267367
89599,64253
89681,105195
89781,158344
89791,504509
90053,190518
90053,365136
90567,367105
90634,72757
90859,345626
90934,178943
91164,102666
91488,416942
91614,65896
91782,318713
91782,441611
91839,354087
91841,169788
91841,364901
91930,258772
91930,377149
92121,96528
92383,441288
92395,349968
92494,72457
92623,329725
92623,378632
92790,342390
92825,163976
92915,149453
92934,360945
92934,451637
92953,297337
92953,423809
92953,427982
92974,214946
93063,423964
93067,186845
93078,288397
93114,305747
93182,656
93333,435745
93341,355082
93443,451637
93762,340238
93764,443076
93971,343821
94166,394240
94166,440245
94422,251227
94446,216915
94446,261600
94541,399525
94554,352982
94685,126892
94712,312627
94855,94490
94855,202174
94855,221580
94855,305081
94864,233390
94886,95600
94886,218703
95068,187896
95068,213458
95097,264118
95166,115309
95222,246079
95222,379420
95230,316496
95276,121876
95336,376520
95409,96272
95529,396596
95529,429967
95535,264545
95535,380415
95644,25705
95644,93848
95644,149887
95644,327008
95644,434091
95644,720192
95656,395024
95669,420733
95767,260108
95767,275852
95999,280427
96035,49162
96074,76695
96074,153226
96283,72384
96300,179500
96396,405330
96399,284425
96466,327128
96466,386821
96473,71805
96488,274425
96552,250749
96567,425287
96648,346552
96911,53010
97049,48036
97049,54554
97080,250669
97178,341126
97253,11212
97253,379583
97277,437797
97318,425929
97384,92727
97395,84858
97411,390503
97648,162143
98163,275462
98164,303795
98258,184186
98278,207880
98386,116783
98386,475787
98394,65006
98394,436988
98474,189845
98474,430304
98478,390051
98641,20200
98686,291269
98698,112868
98698,344211
98759,413540
98794,227437
98925,282328
99073,68082
99279,164539
99504,255930
99923,205954
99966,375369
100205,154562
100205,434555
100285,137633
100297,216915
100404,94490
100454,92727
100599,415297
100625,14207
100625,48036
101237,200728
101254,147165
101254,429776
101366,194253
101471,67462
101471,87373
101471,217947
101471,304824
101471,333672
101471,443033
101656,256725
101656,420207
101822,337951
101856,202399
101999,436261
102079,129260
102079,270591
102350,115108
102436,367981
102454,65315
102454,378148
102567,336208
102567,451637
102728,258675
102772,270975
102772,294320
102772,454745
102800,143479
102851,149493
102933,88122
102955,50412
103001,348413
103257,98394
103257,152771
103394,201726
103442,260108
103469,248020
103487,186802
103797,68214
103898,137210
103898,290655
103898,428175
103943,97300
103948,131183
104006,49052
104203,28090
104397,436988
104639,383765
104851,84479
104851,325442
105089,299127
105244,439314
105333,362130
105388,53697
105391,189913
105436,318209
105531,273421
105599,124569
105756,32448
105864,82743
105946,35780
105946,245937
105946,398690
105965,394459
106021,49162
106148,405744
106209,394306
106295,421357
106299,73710
106384,304118
106493,293220
106561,215605
106561,349331
106586,56794
106612,210360
106687,226713
106763,76035
107045,428031
107227,371632
107286,206251
107332,44977
107475,327863
107599,298703
107599,302903
107599,406981
107624,357334
107656,319572
107737,258087
107890,99769
107890,221172
107924,84769
108137,229678
108167,358321
108527,285929
108556,450728
108798,337840
108798,419858
109063,298633
109130,302301
109486,430064
109488,62390
109489,98010
109489,288254
109489,291479
109489,440162
109821,345113
109949,218208
110261,123542
110307,373977
110582,96813
110618,151327
110808,325306
111142,59237
111214,359162
111227,109318
111391,357883
111421,44905
111430,158344
111555,19241
112044,300674
112212,421357
112225,112400
112277,423688
112367,255433
112513,50691
112513,309938
112596,93759
112598,10749
112691,221922
112746,54393
112746,131579
112914,61525
112914,85282
112914,398690
113211,264118
113214,115916
113268,33842
113487,123446
113625,150004
113781,322638
113816,397706
113864,403102
113955,104521
114423,379103
114711,407060
114864,344016
114864,419360
114936,210273
115054,207880
115071,527051
115179,64612
115179,150143
115179,155043
115179,159199
115179,216915
115179,312263
115264,199283
115264,325525
115264,400468
115264,412277
115270,137887
115309,305833
115445,181000
115734,351488
115804,130435
115823,353049
115823,413232
115823,438745
115940,190729
115964,314560
116037,403250
116106,209877
116139,237140
116139,319292
116139,333810
116212,134443
116268,255852
116333,389980
116416,97178
116766,347443
116794,47687
116929,162800
116929,364901
116966,298627
116966,403996
117122,380814
117122,411666
117267,208796
117267,218721
117267,268724
117267,324836
117309,180459
117630,189121
117630,404433
117678,311030
117789,260796
117881,168628
117881,584437
117949,143286
117949,392928
117949,434932
118017,291572
118017,529522
118302,304136
118503,63198
118954,401127
119116,161254
119214,81087
119444,451824
119564,434091
119609,161051
119737,260462
119852,255858
120110,255227
120273,125729
120273,132336
120354,108239
120525,166869
120679,436729
120695,53387
120781,419575
120803,313534
121009,309383
121050,258633
121188,253421
121322,431917
121345,188396
121594,50617
121594,138078
121594,442638
121656,322570
121703,166270
121844,268564
122104,351396
122111,282068
122111,364901
122151,390340
122406,434536
122535,69460
122535,85617
122564,401230
122564,407348
122680,270064
122782,86139
122783,144010
122879,304026
122952,212039
123095,147118
123150,28707
123446,113487
123688,106541
123847,230925
124377,102562
124386,324525
124433,223008
124533,118186
124533,192408
124576,42352
124711,427565
124811,339838
124907,133587
124908,138190
124908,401747
124949,95600
124962,292567
124977,166270
125081,392301
125303,259781
125554,153390
125554,174297
125554,271686
125554,359793
125554,364048
125554,387538
125566,281049
125590,176963
125729,387501
126133,288016
126155,226471
126170,715473
126371,82629
126617,168381
126713,420733
126722,209925
126722,322570
126940,224858
127238,154655
127338,253956
127354,228941
127426,429449
127556,92953
127556,371979
127556,435807
127612,161512
127722,131735
127801,101103
127801,318802
128346,357542
128346,405877
128530,417252
128770,146056
128770,202453
128814,416942
129050,47065
129083,52424
129083,234552
129090,120781
129090,132336
129090,141362
129135,129886
129183,283525
129247,176699
129252,96399
129252,284425
129252,308075
129260,270591
129270,121322
129270,427892
129473,336742
129644,397758
129651,47822
129715,169965
129781,120695
129781,265286
129812,444122
129844,306324
130015,396288
130047,276947
130380,366161
130439,427687
130543,83593
130582,300421
130582,375069
130593,292366
130725,322667
130803,183018
130840,50775
130856,389298
130926,70808
130926,271205
131010,354087
131091,171889
131132,198527
131132,405456
131248,116404
131262,16145
131262,93333
131262,451866
131364,339214
131625,251644
131642,377881
131647,57268
132056,401808
132124,231867
132124,429685
132260,132336
132369,198952
132369,237408
132369,361784
132488,282541
132542,308049
132621,252873
132654,300810
132756,181725
132756,435844
132773,312321
132846,193154
132966,149453
133021,218741
133022,119295
133022,258087
133135,435807
133182,216857
133300,283319
133300,340231
133458,84498
133458,188418
133612,158392
133612,320753
133795,419484
133852,381458
133933,199655
134104,407845
134133,351288
134384,98386
134384,116783
134384,475787
134443,313724
134494,264118
134555,240845
134671,346867
134689,413232
134698,360842
134754,392394
135209,327128
135254,280427
135651,147443
135698,116343
135698,291269
135703,267212
135703,297993
135711,110993
135755,192819
135803,40765
135803,451655
135828,151820
135951,212162
136095,28707
136138,383813
136537,133298
136599,329136
136600,173512
137210,187659
137210,290655
137210,428175
137282,156824
137288,302973
137622,59050
137622,171395
137633,258221
137654,86139
137654,284425
137800,174368
137879,47065
137920,410407
137976,404940
138078,227895
138078,442638
138083,109655
138083,423394
138116,242431
138170,121695
138170,126155
138170,168214
138170,210273
138385,31910
138385,81769
138392,140544
138392,366528
138479,427892
138479,431917
138670,175429
138819,33973
138819,71358
138819,444866
138819,451481
138846,343414
138851,222139
138851,403736
138963,47029
138963,167482
138963,366280
138963,429411
139044,217699
139156,166175
139156,168196
139252,215605
139275,399351
139449,70343
139489,137323
139537,28707
139537,319939
139537,444659
139537,447081
139657,419845
139820,96399
139820,284425
139908,83593
139961,420484
140153,343243
140220,62087
140485,71805
140485,286858
140657,93764
140717,180509
140750,161051
140750,359565
140750,372942
140891,371472
140937,132336
140937,141362
140938,270604
141025,58048
141033,102473
141128,303108
141171,402665
141368,117122
141451,27129
141491,116028
141543,230445
141571,377580
141595,270039
142179,183579
142179,241507
142366,184062
142525,96399
142753,130643
142763,366602
142838,124627
142855,450066
142860,157222
142887,152571
143088,235914
143191,281237
143351,443033
143604,154655
143738,301832
143787,352832
143816,83595
143993,93490
144034,42999
144034,451637
144188,210915
144514,216421
144524,334706
144534,187987
144624,304780
144643,99966
144842,420816
144891,93333
145319,196976
145319,439545
145408,75607
145460,152510
145498,93764
145498,103797
145550,319177
145644,218373
145902,37054
146155,288806
146334,406499
146428,200266
146434,313371
146597,294730
146694,421325
146736,207276
146736,403736
146753,127675
146816,86139
146841,145860
146841,402449
146914,166968
147090,435056
147256,396538
147323,395260
147339,409095
147399,361712
147656,247411
147656,348953
147856,408447
148066,55665
148160,187723
148191,354374
148218,299740
148369,246444
148490,230925
148564,14246
148701,424152
149023,68118
149133,327908
149134,183367
149262,422168
149273,31112
149273,59041
149284,246115
149435,259573
149435,423475
149451,61200
149573,325306
149593,103469
149593,248020
149733,107140
149733,257723
149786,376688
149786,389720
