Person.id|Comment.id|creationDate
21990232555639|893353200776|1335703037313
21990232555650|893353200776|1336179664094
21990232555683|893353200776|1335650081718
21990232555940|893353200776|1335823241350
21990232556220|893353200776|1335648570545
21990232556903|893353200776|1335668578678
21990232557037|893353200776|1335669960707
24189255811164|893353200776|1335699897824
24189255811254|893353200776|1336127755813
24189255811566|893353200776|1335680035274
24189255811638|893353200776|1335838440319
24189255812765|893353200776|1335739209260
26388279066936|893353200776|1335899124101
26388279067039|893353200776|1335901243242
26388279067534|893353200776|1335905525920
26388279068296|893353200776|1335737845121
28587302322631|893353200776|1336174162764
28587302322854|893353200776|1336433315124
28587302323655|893353200776|1335635684325
30786325577960|893353200776|1344154117109
30786325578057|893353200776|1339828889375
30786325578600|893353200776|1340358404749
30786325578755|893353200776|1341421590950
30786325578904|893353200776|1339755677911
30786325578935|893353200776|1343428253450
32985348834375|893353200776|1343167144088
32985348834585|893353200776|1344648284292
6597069767470|962072677556|1340086430933
21990232555940|962072677569|1339744186762
19791209300631|412316863820|1313408019023
318|1030792154567|1346285566798
459|1030792154567|1346448558728
668|1030792154567|1346479658492
2199023256086|1030792154567|1346677097251
2199023256881|1030792154567|1346660381927
4398046511332|1030792154567|1346515733088
4398046512603|1030792154567|1346312168088
6597069767341|1030792154567|1346664205423
6597069768320|1030792154567|1346513228017
8796093022647|1030792154567|1346407512968
8796093023550|1030792154567|1346580309379
8796093023851|1030792154567|1346330457610
13194139533817|1030792154567|1346272183698
13194139533859|1030792154567|1346371615034
13194139534076|1030792154567|1346510838147
15393162788906|1030792154567|1346380540536
15393162789219|1030792154567|1346277720975
15393162790223|1030792154567|1346387292163
17592186044862|1030792154567|1346256591160
17592186045078|1030792154567|1346445221262
17592186045551|1030792154567|1346286876275
17592186045981|1030792154567|1346264876746
19791209300631|1030792154567|1346325811145
21990232556180|1030792154567|1346371761184
24189255811638|1030792154567|1346818137202
26388279067534|1030792154567|1346560237758
26388279067560|1030792154567|1346560923525
26388279067708|1030792154567|1346408065725
26388279068177|1030792154567|1346701557462
26388279068275|1030792154567|1346297216770
28587302322689|1030792154567|1346403007163
28587302323035|1030792154567|1346257898198
28587302323701|1030792154567|1346734691959
30786325577960|1030792154567|1346435995063
30786325578585|1030792154567|1346280635294
30786325578600|1030792154567|1346514841165
30786325578794|1030792154567|1346463510667
30786325579109|1030792154567|1346286449005
32985348834723|1030792154567|1346265782444
318|1030792154603|1345711183709
459|1030792154603|1345629828200
668|1030792154603|1345914586684
2199023256086|1030792154603|1346060490863
2199023256881|1030792154603|1346123364985
4398046511332|1030792154603|1345726281583
4398046512603|1030792154603|1345734627667
6597069767341|1030792154603|1345702127964
6597069768320|1030792154603|1345726082449
8796093022647|1030792154603|1345737263876
8796093023550|1030792154603|1345796243938
8796093023851|1030792154603|1345862055120
13194139533817|1030792154603|1345720703448
13194139533859|1030792154603|1345640921966
13194139534076|1030792154603|1345712109486
15393162788906|1030792154603|1345648522801
15393162789219|1030792154603|1345633108069
15393162790223|1030792154603|1345888238622
17592186044862|1030792154603|1345734370317
17592186045078|1030792154603|1345947539374
17592186045551|1030792154603|1345740944650
17592186045981|1030792154603|1345791882581
19791209300631|1030792154603|1345787075771
21990232556180|1030792154603|1345677531658
24189255811638|1030792154603|1345678662244
26388279067534|1030792154603|1345698754236
26388279067560|1030792154603|1345868688843
26388279067708|1030792154603|1345822018352
26388279068177|1030792154603|1345792095805
26388279068275|1030792154603|1345701781780
28587302322689|1030792154603|1345653094687
28587302323035|1030792154603|1345826576970
28587302323701|1030792154603|1345843559855
30786325577960|1030792154603|1345686291203
30786325578585|1030792154603|1345636333266
30786325578600|1030792154603|1345868412585
30786325578794|1030792154603|1345666459568
30786325579109|1030792154603|1345857475173
32985348833670|1030792154603|1347504453342
32985348834723|1030792154603|1345645946501
32985348834794|1030792154603|1347475904447
15393162788906|893353201174|1332476020995
13194139533859|893353201180|1332645736978
318|687194771070|1319309572077
459|687194771070|1319390936340
668|687194771070|1319283739185
2199023256086|687194771070|1319291623831
2199023256881|687194771070|1319420108921
4398046511332|687194771070|1319295492308
4398046512603|687194771070|1319380391042
6597069767341|687194771070|1319570660656
6597069768320|687194771070|1319457322553
8796093022647|687194771070|1319422483967
8796093023550|687194771070|1319609198745
8796093023851|687194771070|1319747073387
13194139533817|687194771070|1319373530844
13194139533859|687194771070|1319290777399
13194139534076|687194771070|1319279056194
15393162788906|687194771070|1319444496805
15393162789219|687194771070|1319333219949
15393162790223|687194771070|1319289517343
17592186044862|687194771070|1319314914788
17592186045078|687194771070|1319285549497
17592186045551|687194771070|1319272320991
17592186045981|687194771070|1319339951269
19791209300631|687194771070|1319401022182
21990232556180|687194771070|1320713101559
24189255811638|687194771070|1325074961387
26388279067534|687194771070|1326566869870
26388279067560|687194771070|1329720698809
26388279067708|687194771070|1330724438693
26388279068177|687194771070|1332636071903
26388279068275|687194771070|1332529116755
28587302322689|687194771070|1335224837990
28587302323035|687194771070|1335335368460
28587302323701|687194771070|1332295872222
30786325577960|687194771070|1343703357128
30786325578585|687194771070|1342273684367
30786325578600|687194771070|1340456178607
30786325578794|687194771070|1343253773822
30786325579109|687194771070|1342056841870
32985348834723|687194771070|1345183393530
318|549755817605|1309429847064
459|549755817605|1309469619750
668|549755817605|1309507491112
2199023256086|549755817605|1309580671376
2199023256881|549755817605|1309523137017
4398046511332|549755817605|1309467110257
4398046512603|549755817605|1309458807890
6597069767341|549755817605|1309764517918
6597069768320|549755817605|1309547506632
8796093022647|549755817605|1309749942508
8796093023550|549755817605|1309637464406
8796093023851|549755817605|1309715206896
13194139533817|549755817605|1309530712870
13194139533859|549755817605|1309455327720
13194139534076|549755817605|1309582903633
15393162788906|549755817605|1309515706286
15393162789219|549755817605|1309702450932
15393162790223|549755817605|1309533784760
17592186044862|549755817605|1310572125900
17592186045078|549755817605|1309496454638
17592186045551|549755817605|1309465037997
17592186045981|549755817605|1310673807974
19791209300631|549755817605|1313315616690
21990232556180|549755817605|1320786715007
24189255811638|549755817605|1324949703396
26388279067534|549755817605|1326595639755
26388279067560|549755817605|1329737684199
26388279067708|549755817605|1330741388276
26388279068177|549755817605|1332704239484
26388279068275|549755817605|1332416677293
28587302322689|549755817605|1335607114017
28587302323035|549755817605|1335309294489
28587302323701|549755817605|1332252440325
30786325577960|549755817605|1343754662704
30786325578585|549755817605|1342325832712
30786325578600|549755817605|1340260818090
30786325578794|549755817605|1343067043285
30786325579109|549755817605|1341879099142
32985348834723|549755817605|1345290467236
15393162790223|687194771089|1318228416128
668|687194771090|1318181651022
2199023256086|687194771090|1318159958011
2199023256881|687194771090|1318321292302
4398046511332|687194771090|1318230109398
4398046512603|687194771090|1318402105165
6597069767341|687194771090|1318219210445
6597069768320|687194771090|1318434994874
6597069768287|755914247900|1324040613739
17592186045370|893353201500|1344507239946
6597069767433|549755817958|1335945623747
2199023256744|549755817973|1335226431895
19791209300830|549755817973|1337987111822
13194139534770|549755817973|1318606715787
2199023255981|549755817973|1334930886379
8796093022764|549755817973|1306133627494
30786325579399|549755817973|1346034489559
2199023255663|549755817973|1337075000162
2199023255558|549755817973|1305941119536
19791209300404|549755817973|1327853558190
6597069767755|549755817973|1305875570288
6597069766914|549755817973|1324010604002
17592186045865|549755817973|1327298746493
17592186046041|549755817973|1313329218234
15393162789417|549755817973|1307841448711
30786325578029|549755817973|1338967585203
26388279068235|549755817973|1342204792884
30786325578963|549755817973|1345623145772
21990232555571|549755817973|1342507269601
13194139533523|549755817973|1345692854084
15393162788965|549755817973|1319324891203
30786325577992|549755817973|1347359848097
8796093023094|549755817973|1344272205164
13194139534430|549755817973|1336892528199
17592186045405|549755817973|1314145050761
13194139533757|549755817973|1322885318130
2199023256236|549755817973|1345682720998
2199023255760|549755817973|1336097554475
26388279067813|549755817973|1339395066661
10995116278976|549755817973|1328842319046
17592186045370|549755817973|1344739057933
32985348834423|549755817973|1346973058721
19791209300634|549755817973|1329969812324
8796093023668|549755817973|1322785134929
772|549755817973|1323711344071
998|549755817973|1323281698893
8796093022435|549755817973|1309901398198
2199023256077|549755817973|1305923804580
21990232556900|549755817973|1347183044951
6597069767433|549755817973|1335851634985
32985348834284|549755817973|1347263497562
10995116278785|549755817973|1318834304093
21990232556497|549755817973|1322030701105
2199023256403|549755817973|1321179147203
4398046512737|549755817973|1327575707557
6597069768287|549755817973|1307080643934
13194139534593|549755817973|1332158924183
19791209300796|824633725236|1328003929007
17592186045382|893353202058|1333339496575
19791209301592|893353202067|1333592782140
13194139534913|893353202069|1333375221245
2199023257206|962072678863|1340627880135
6597069766733|962072678863|1340406134255
10995116278336|962072678863|1340503965741
13194139533574|962072678863|1340441004327
13194139534913|962072678863|1340479296590
15393162789093|962072678863|1340687022607
17592186044532|962072678863|1340603318875
17592186044897|962072678863|1340781691727
17592186045382|962072678863|1340412824403
19791209300507|962072678863|1340394900218
19791209300796|962072678863|1340418835517
19791209300852|962072678863|1340460702666
19791209301592|962072678863|1340762836292
21990232555650|962072678863|1340572472961
24189255812639|962072678863|1340698388304
26388279067534|962072678863|1340624329334
26388279068009|962072678863|1340432740083
28587302322870|962072678863|1340402610814
28587302323268|962072678863|1340479779398
28587302323577|962072678863|1340427137956
30786325578676|962072678863|1341468598704
30786325578932|962072678863|1340695552842
32985348833931|962072678863|1347142165341
2199023256418|618475295478|1314769445983
19791209301592|687194772399|1320901895707
10995116278570|755914249505|1324321245042
13194139533535|755914249505|1324317986210
13194139534548|755914249505|1324430710534
13194139534624|755914249505|1324352100322
15393162788893|755914249505|1324486310410
15393162789815|755914249505|1324613572137
15393162790476|755914249505|1324342592596
17592186044857|755914249505|1324762212634
17592186045813|755914249505|1324315869234
19791209300479|755914249505|1324651504275
19791209300851|755914249505|1324328984423
21990232556491|755914249505|1324381908086
21990232556650|755914249505|1324362183056
21990232556826|755914249505|1324390867488
24189255811277|755914249505|1324513385776
24189255811940|755914249505|1326785738600
26388279066936|755914249505|1329056626890
28587302322974|755914249505|1337622111864
28587302323291|755914249505|1333895428066
30786325577752|755914249505|1339206954601
32985348834375|755914249505|1344323776710
32985348834824|755914249513|1345207701138
4398046512142|824633726302|1326416915592
465|687194772867|1320959304276
1161|687194772867|1320821007572
2199023256300|687194772867|1320738414696
2199023256418|687194772867|1320814995318
4398046511257|687194772867|1320593184116
4398046511596|687194772867|1320595009402
4398046512142|687194772867|1320676390231
4398046512267|687194772867|1320588443818
4398046512356|687194772867|1320709001395
6597069768236|687194772867|1320873104237
8796093022445|687194772867|1320853383786
8796093022887|687194772867|1320993834786
8796093022963|687194772867|1320610416014
10995116278113|687194772867|1320830478841
10995116278570|687194772867|1320765179431
13194139533535|687194772867|1320859495765
13194139534548|687194772867|1320730064213
13194139534624|687194772867|1320671166888
15393162788893|687194772867|1321068097478
15393162789815|687194772867|1320587701108
15393162790476|687194772867|1320653243949
17592186044857|687194772867|1320824713520
17592186045813|687194772867|1320610167148
465|755914249693|1325413600193
1161|755914249693|1325072646052
2199023256300|755914249693|1325040222592
2199023256418|755914249693|1325306467007
4398046511257|755914249693|1325136580899
4398046511596|755914249693|1325081528541
4398046512142|755914249693|1325054777472
4398046512267|755914249693|1325100993390
4398046512356|755914249693|1325517436484
6597069768236|755914249693|1325174032659
8796093022445|755914249693|1325116664592
8796093022887|755914249693|1325043226512
8796093022963|755914249693|1325072301902
10995116278113|755914249693|1325376354594
10995116278570|755914249693|1325116138494
13194139533535|755914249693|1325110991021
13194139534548|755914249693|1325248978590
13194139534624|755914249693|1325355354904
15393162788893|755914249693|1325037591387
15393162789815|755914249693|1325325959648
15393162790476|755914249693|1325053805198
17592186044857|755914249693|1325102482279
17592186045813|755914249693|1325103185611
19791209300479|755914249693|1325444629891
19791209300851|755914249693|1325246334066
21990232556491|755914249693|1325314571933
21990232556650|755914249693|1325294746355
21990232556826|755914249693|1325061427645
24189255811277|755914249693|1325338520069
24189255811940|755914249693|1326916634531
26388279066936|755914249693|1329167197797
28587302322974|755914249693|1337503627277
28587302323291|755914249693|1333937366470
30786325577752|755914249693|1338978255385
32985348834375|755914249693|1344163274463
32985348834824|755914249693|1345089214327
4398046511596|481036342803|1301136570634
21990232556650|481036342806|1320535121631
30786325577752|412316866083|1338976775664
465|412316866137|1294598467215
1161|412316866137|1294305019075
2199023256300|412316866137|1294444928996
2199023256418|412316866137|1294446678070
4398046511257|412316866137|1294332388474
4398046511596|412316866137|1294245069759
4398046512142|412316866137|1294276630218
4398046512267|412316866137|1294240233931
4398046512356|412316866137|1294495962194
6597069768236|412316866137|1294266044426
8796093022445|412316866137|1294220334266
8796093022887|412316866137|1294267658035
8796093022963|412316866137|1294318773062
10995116278113|412316866137|1294885677355
10995116278570|412316866137|1294226658491
13194139533535|412316866137|1295973510986
13194139534548|412316866137|1297636719412
13194139534624|412316866137|1298885705990
15393162788893|412316866137|1302755693893
15393162789815|412316866137|1304822939352
15393162790476|412316866137|1303070504841
17592186044857|412316866137|1310181499994
17592186045813|412316866137|1310870630005
19791209300479|412316866137|1314060360240
19791209300851|412316866137|1311813521869
21990232556491|412316866137|1321765547975
21990232556650|412316866137|1320525968143
21990232556826|412316866137|1322348838054
24189255811277|412316866137|1323075135788
24189255811940|412316866137|1326747518664
26388279066936|412316866137|1329090546087
28587302322974|412316866137|1337514161524
28587302323291|412316866137|1333839026310
30786325577752|412316866137|1338805773487
32985348834375|412316866137|1344398439465
32985348834824|412316866137|1345034174046
13194139534624|481036342883|1300914862684
28587302322431|343597389837|1334808485286
6597069768324|274877913126|1284383826147
13194139534076|274877913128|1297832155308
1564|274877913130|1284452141291
2199023255869|274877913130|1284445529455
4398046511257|274877913130|1284577575840
6597069767149|274877913130|1284721992026
6597069767836|274877913130|1284553089800
6597069768324|274877913130|1284426961865
13194139533500|274877913130|1297220429985
13194139534076|274877913130|1298232408646
13194139534520|274877913130|1296693610090
15393162789569|274877913130|1305773844110
15393162790400|274877913130|1302246507885
19791209300631|274877913130|1315434799188
19791209300796|274877913130|1311677893323
19791209301592|274877913130|1317480604387
24189255811801|274877913130|1327181927085
26388279066664|274877913130|1329149645855
26388279067534|274877913130|1328665352214
26388279067669|274877913130|1327839879326
28587302322431|274877913130|1335001077820
30786325578938|274877913130|1341381022873
1564|274877913157|1285107626230
2199023255869|274877913157|1285201426513
4398046511257|274877913157|1285342293875
6597069767149|274877913157|1285164656975
6597069767836|274877913157|1285287283538
6597069768324|274877913157|1285177286912
13194139533500|274877913157|1296856583267
13194139534076|274877913157|1297795210354
13194139534520|274877913157|1296476038628
15393162789569|274877913157|1305208408031
15393162790400|274877913157|1302247278586
19791209300631|274877913157|1315241384115
19791209300796|274877913157|1311606653426
19791209301592|274877913157|1317450765971
24189255811801|274877913157|1327284673207
26388279066664|274877913157|1328782099458
26388279067534|274877913157|1328458665968
26388279067669|274877913157|1327864118445
28587302322431|274877913157|1334852499282
30786325578938|274877913157|1341226220179
26388279067669|824633727085|1330045461078
28587302322431|824633727096|1335044244423
1564|962072680616|1339656765269
2199023255869|962072680616|1339821213445
4398046511257|962072680616|1339667967214
6597069767149|962072680616|1339493236744
6597069767836|962072680616|1339712403408
6597069768324|962072680616|1339635597167
13194139533500|962072680616|1339961407460
13194139534076|962072680616|1339528126994
13194139534520|962072680616|1339613706587
15393162789569|962072680616|1339489878685
15393162790400|962072680616|1339472781211
19791209300631|962072680616|1339608472206
19791209300796|962072680616|1339448547756
19791209301592|962072680616|1339460217899
24189255811801|962072680616|1339448386762
26388279066664|962072680616|1339530736788
26388279067534|962072680616|1339466667093
26388279067669|962072680616|1339652839055
28587302322431|962072680616|1339843760565
30786325578938|962072680616|1341375611178
2199023255869|412316866736|1297809126277
28587302322431|412316866746|1334764757722
24189255811801|893353203970|1332719785378
6597069766998|824633727626|1328197702251
1564|824633727651|1328197846032
150|824633728045|1329861994459
870|824633728045|1329924146365
2199023255952|824633728045|1330065206510
2199023256236|824633728045|1329762895136
2199023256472|824633728045|1329830551585
2199023256816|824633728045|1330263945909
2199023257034|824633728045|1329780147987
2199023257206|824633728045|1329759101467
2199023257232|824633728045|1329883183724
4398046511177|824633728045|1329840380168
4398046511667|824633728045|1329916972214
4398046512142|824633728045|1329749722987
4398046512356|824633728045|1329807892052
4398046512548|824633728045|1329839625159
6597069768211|824633728045|1329787410510
8796093023234|824633728045|1329891008104
8796093023550|824633728045|1330061111118
10995116278259|824633728045|1329893034822
10995116278757|824633728045|1329837551938
10995116279390|824633728045|1329913652682
13194139534730|824633728045|1330056245705
15393162789093|824633728045|1329799599140
15393162789815|824633728045|1329969357809
15393162790347|824633728045|1329913120982
17592186044868|824633728045|1329777363111
17592186045864|824633728045|1329748031390
19791209300507|824633728045|1329885080408
19791209300608|824633728045|1329803932686
19791209300961|824633728045|1330078338674
19791209301121|824633728045|1329808881797
21990232556220|824633728045|1329758209724
24189255811566|824633728045|1329863677826
24189255811663|824633728045|1329839547754
24189255812226|824633728045|1329784868978
26388279066936|824633728045|1330007467566
26388279067625|824633728045|1329791307373
26388279067734|824633728045|1329908809367
26388279067952|824633728045|1331507778828
26388279068206|824633728045|1330074000705
26388279068269|824633728045|1331172328564
28587302323655|824633728045|1333440326175
