Person.id|Post.id|creationDate
318|755914246852|1335397691901
8796093023907|755914246852|1345202924002
21990232556771|755914246852|1333827866166
30786325579091|755914246852|1346050065480
2199023255981|481036339919|1309177266980
2199023256077|481036339919|1336254539556
2199023256530|481036339919|1313294044488
2199023257239|481036339919|1336078229175
6597069766733|481036339919|1311729536454
8796093023907|481036339919|1343405603641
10995116278353|481036339919|1337154433198
21990232556771|481036339919|1335021365730
26388279067669|481036339919|1338118415814
30786325578932|481036339919|1343377226442
30786325579091|481036339919|1339943484444
32985348834682|481036339919|1346581236449
2199023256530|481036339920|1312981772169
21990232556771|687194770154|1342484217368
6597069766733|687194770158|1323812857433
2199023257239|962072677121|1345583178138
6597069766733|962072677121|1341357701995
8796093023907|962072677121|1346683335415
10995116278353|962072677121|1344438015187
26388279067669|962072677121|1342328486402
30786325579091|962072677121|1343008856982
2199023256530|549755816709|1322829805179
318|687194770218|1328364925076
2199023255981|687194770218|1336512484036
2199023256077|687194770218|1340033816839
2199023256086|687194770218|1331129028891
17592186044862|687194770218|1325511939344
21990232556771|687194770218|1337823239905
2199023256077|687194770220|1339570456045
2199023256077|687194770222|1339569257288
2199023256086|687194770225|1331323266929
318|549755816789|1338987846577
2199023255981|549755816789|1320602368357
2199023256086|549755816789|1346505078090
2199023256530|549755816789|1315505746421
2199023257239|549755816789|1329761216722
10995116278353|549755816789|1334557619741
17592186044862|549755816789|1311804537301
21990232556771|549755816789|1333213257232
26388279067426|549755816789|1333827034779
26388279067669|549755816789|1331821073886
318|549755816798|1339330015560
2199023255981|549755816798|1320623790567
2199023256086|549755816798|1346627135794
2199023256530|549755816798|1315545101077
2199023257239|549755816798|1329772462317
10995116278353|549755816798|1334417376964
17592186044862|549755816798|1312083609815
21990232556771|549755816798|1333346697127
26388279067426|549755816798|1333534252726
26388279067669|549755816798|1331953848603
318|618475293553|1327898321805
318|893353200503|1347383070316
2199023255981|893353200503|1342838931942
2199023256086|893353200503|1343506770097
2199023256530|893353200503|1347090172499
6597069766733|893353200503|1346976488858
10995116278353|893353200503|1344455273318
17592186044862|893353200503|1347333769601
26388279067426|893353200503|1335638415002
30786325579091|893353200503|1345630731084
318|618475293583|1326701553764
2199023256077|618475293583|1318766078302
2199023257239|618475293583|1316253754581
8796093023907|618475293583|1332484227398
10995116278353|618475293583|1339136466536
17592186044862|618475293583|1346989911238
26388279067669|618475293583|1345985255112
30786325579091|618475293583|1339494228691
4398046511596|893353200601|1345934923561
6597069768236|893353200601|1341553108841
13194139533535|893353200601|1333319200656
26388279067734|893353200601|1334495560694
6597069768236|962072677366|1347246486634
13194139533535|962072677368|1346090841146
2199023256300|962072677383|1343346624394
26388279068081|962072677383|1340991386814
2199023256300|962072677395|1343662978008
26388279068081|962072677395|1340873467832
2199023256300|893353200669|1338747379180
6597069768236|893353200669|1340979056065
13194139533505|893353200669|1337341369366
17592186045864|893353200669|1338376797525
26388279067708|893353200669|1345866047355
26388279067734|893353200669|1343442878825
26388279068081|893353200669|1334567808837
318|1030792154511|1344314171475
459|1030792154511|1344207667550
668|1030792154511|1344481684660
2199023256086|1030792154511|1344394437922
2199023256881|1030792154511|1344175487457
4398046511332|1030792154511|1344275929490
4398046512603|1030792154511|1344278149301
6597069767341|1030792154511|1344492883771
6597069768320|1030792154511|1344284951918
8796093022647|1030792154511|1344325211852
8796093023550|1030792154511|1344181431497
8796093023851|1030792154511|1344215783157
13194139533817|1030792154511|1344504960613
13194139533859|1030792154511|1344430759008
13194139534076|1030792154511|1344178101019
15393162788906|1030792154511|1344263053888
15393162789219|1030792154511|1344189926052
15393162790223|1030792154511|1344227470298
17592186044862|1030792154511|1344225270302
17592186045078|1030792154511|1344401134089
17592186045551|1030792154511|1344302226131
17592186045981|1030792154511|1344224626024
19791209300631|1030792154511|1344157696480
21990232556180|1030792154511|1344555388593
24189255811638|1030792154511|1344310277296
26388279067534|1030792154511|1344447015202
26388279067560|1030792154511|1344363840285
26388279067708|1030792154511|1344170243557
26388279068177|1030792154511|1344200607925
26388279068275|1030792154511|1344410406952
28587302322689|1030792154511|1344210236836
28587302323035|1030792154511|1344714875298
28587302323701|1030792154511|1344217010224
30786325577960|1030792154511|1344206053655
30786325578585|1030792154511|1344211686306
30786325578600|1030792154511|1344273534322
30786325578794|1030792154511|1344159440083
30786325579109|1030792154511|1344436641906
32985348833670|1030792154511|1347526827682
32985348834723|1030792154511|1345200567289
17592186044862|755914247752|1324459548804
772|893353201490|1333965543125
998|893353201490|1333907125259
8796093022435|893353201490|1334100225374
13194139533574|755914248535|1324952974550
2199023256437|755914249034|1346748213135
8796093023000|755914249034|1343480691267
21990232555834|755914249034|1331632177231
28587302322372|755914249034|1342546646515
8796093023000|687194772308|1343216366038
26388279067625|687194772312|1342935374955
21990232555834|1030792156016|1346579724073
21990232555834|549755818873|1341949020346
345|755914249112|1332690127943
2199023256418|755914249112|1332690503685
2199023256437|755914249112|1343297162132
8796093023000|755914249112|1332928740548
21990232555834|755914249112|1324372904865
345|755914249114|1333010223676
4398046511667|893353202648|1337356197525
13194139533535|687194772455|1341512242013
30786325578932|687194772455|1342514148229
4398046511667|618475295725|1336021572761
19791209301592|618475295725|1339716360796
21990232556410|618475295725|1323772743924
21990232556410|893353202683|1345656198601
8796093023493|893353202685|1337353808098
13194139533535|893353202697|1333992765069
19791209301592|893353202697|1347055250270
21990232556410|893353202697|1337980722436
19791209301592|893353202698|1347139827446
4398046511667|893353202712|1336894817270
30786325578932|893353202733|1342821041635
30786325578932|893353202740|1343045819886
13194139533535|1030792156221|1346023191915
8796093023493|687194772579|1323844249375
6597069768211|687194772613|1327190225402
17592186045896|755914249396|1341443268552
21990232555524|824633726158|1331934573207
459|962072679638|1342931893356
459|962072679641|1343420780582
6597069768211|962072679641|1341687715441
2199023256456|1030792156420|1344960047334
4398046511596|824633726301|1326312952423
4398046512142|824633726301|1326326986311
4398046512267|824633726301|1326456103039
4398046512356|824633726301|1326532269810
6597069768236|824633726301|1326434051331
2199023256418|755914249593|1320915431985
32985348834824|755914249686|1345069149808
30786325578932|412316866280|1342385012823
26388279067066|824633726721|1344703208891
2199023256668|549755819778|1343261727195
344|549755819781|1312871364700
2199023256530|549755819781|1315049473633
2199023256668|549755819781|1343237716839
26388279067066|549755819781|1337496002291
318|1030792156938|1346676243956
344|1030792156938|1346840337305
30786325579394|1030792156938|1346728121820
1050|343597389622|1331361852462
2199023256530|1030792156992|1347436721024
26388279067066|1030792156992|1347276493727
318|412316866404|1330762508005
344|412316866404|1301555212517
2199023255936|412316866404|1338171490511
2199023256668|412316866404|1321462598644
4398046511904|412316866404|1307575032448
6597069768211|412316866404|1301840226004
10995116279452|412316866404|1303268712138
15393162790400|412316866404|1325243854585
17592186045238|412316866404|1337994226449
26388279066885|412316866404|1343442501456
26388279067066|412316866404|1340533062230
26388279067086|412316866404|1333976834820
318|755914250101|1345288649991
344|755914250101|1323676829492
1050|755914250101|1331128056458
2199023255936|755914250101|1330641834402
6597069768211|755914250101|1341449589705
15393162790400|755914250101|1344964306291
17592186044425|755914250101|1347258424264
17592186045238|755914250101|1324534620525
26388279067086|755914250101|1347277537970
15393162790400|687194773386|1338896758805
2199023255936|343597389724|1333312815673
344|343597389725|1340771805107
1050|343597389725|1309966841488
2199023255936|343597389725|1333371779821
2199023256668|343597389725|1320253147567
6597069768211|343597389725|1318579772629
10995116279452|343597389725|1340617839135
15393162790400|343597389725|1323068051754
17592186045238|343597389725|1341323923979
26388279066885|343597389725|1336447923771
30786325578932|343597389725|1345149868546
6597069768211|343597389727|1318513154007
344|687194773428|1334393502115
2199023255936|687194773428|1341651062940
2199023256668|687194773428|1344576042526
4398046511904|687194773428|1340267316939
8796093023560|687194773428|1339811534167
10995116279452|687194773428|1323543446289
26388279067066|687194773428|1339396480032
30786325579394|687194773428|1344438079859
318|687194773454|1333911081283
318|962072680430|1344764758497
344|962072680430|1343635152050
1050|962072680430|1343651357774
4398046511904|962072680430|1347098115356
26388279067066|962072680430|1339604336031
2199023256668|1030792157170|1343254319116
6597069767836|824633727031|1329436951684
24189255811801|412316866833|1327306129596
1564|412316866845|1345753554874
24189255811801|755914250549|1344007305213
6597069767149|755914250550|1326030358142
13194139533500|755914250550|1331733091370
13194139534076|755914250550|1330597379215
13194139534520|755914250550|1344023056545
15393162789569|755914250550|1336335345633
1564|687194773822|1320515342558
2199023255869|687194773822|1326864512448
4398046511257|687194773822|1324678552271
6597069768324|687194773822|1333726465922
15393162789569|687194773822|1339551130806
15393162790400|687194773822|1346672818465
19791209300631|687194773822|1333680849035
19791209301592|687194773822|1321908596812
24189255811801|687194773822|1327785359116
26388279067534|687194773822|1338666722057
30786325578938|687194773822|1343864288607
6597069768324|343597390165|1318658085369
15393162790400|343597390166|1329172058166
2199023255869|274877913442|1329641426661
4398046511257|274877913442|1309599927777
6597069767149|274877913442|1301355559214
6597069767836|274877913442|1344166296855
6597069768324|274877913442|1286864438163
13194139533500|274877913442|1327945374990
13194139534520|274877913442|1315569872211
15393162790400|274877913442|1325653193430
19791209300796|274877913442|1339848504884
19791209301592|274877913442|1323089294975
30786325578938|274877913442|1341533795354
30786325578938|274877913449|1341443643898
1564|962072680819|1342483019800
2199023255869|962072680819|1342730974086
13194139534520|962072680819|1345834317584
15393162789569|962072680819|1341817800078
19791209300631|962072680819|1339391831926
19791209300796|962072680819|1339362407231
4398046511257|962072680830|1342015077391
6597069767836|962072680830|1346487294158
13194139534076|962072680830|1345531226167
15393162789569|962072680830|1347329467805
15393162790400|962072680830|1347321936290
26388279066664|962072680830|1345245113196
26388279067534|962072680830|1346278947038
28587302322431|962072680830|1343278601712
30786325578938|962072680830|1346982362844
4398046511257|962072680831|1341579462570
1564|618475297168|1340312859112
4398046511257|618475297168|1315240497258
6597069767836|618475297168|1316527752657
6597069768324|618475297168|1334433345985
13194139534076|618475297168|1320334760567
15393162789569|618475297168|1316004213999
19791209300631|618475297168|1345087976410
19791209300796|618475297168|1335926769997
19791209301592|618475297168|1340569640948
24189255811801|618475297168|1331128949373
26388279067534|618475297168|1335751564897
19791209300796|1030792157620|1347082797807
2199023255869|755914250689|1326668442279
13194139533500|755914250689|1342699254599
15393162790400|755914250689|1329837194654
19791209300796|755914250689|1333952035114
26388279066664|755914250689|1346283207986
26388279067534|755914250689|1337455683007
2199023255869|893353204166|1342151490373
2199023255869|206158436824|1309186785235
4398046511257|206158436824|1291364790959
6597069767149|206158436824|1303883212468
13194139533500|206158436824|1315622400475
13194139534520|206158436824|1319649782711
15393162789569|206158436824|1334934786463
19791209300631|206158436824|1325116660386
19791209300796|206158436824|1313697581688
19791209301592|206158436824|1322755088328
26388279067534|206158436824|1339828533211
2199023255869|412316867043|1345554554251
1564|412316867044|1311866054638
2199023255869|412316867049|1345733772808
15393162789569|412316867050|1329689695571
28587302322431|962072680947|1343069915574
13194139533500|687194774030|1317821257804
1564|687194774032|1329745964110
2199023255869|687194774032|1337092185160
4398046511257|687194774032|1318766791410
6597069768324|687194774032|1330002777774
13194139533500|687194774032|1318040860875
13194139534076|687194774032|1333142363850
15393162790400|687194774032|1340950153362
19791209300796|687194774032|1334700223584
19791209301592|687194774032|1321204807556
24189255811801|687194774032|1346333074277
26388279066664|687194774032|1346988073945
26388279067534|687194774032|1339896498917
26388279067669|687194774032|1335528381740
1564|962072680981|1347190207883
4398046511257|962072680981|1347263660736
19791209300796|962072680981|1342581414972
1564|549755820570|1324758243573
19791209301592|962072681010|1342212159923
4398046511257|481036343874|1339843789263
1564|481036343879|1315188235490
4398046511257|481036343879|1340097188953
6597069767149|481036343879|1300230796742
6597069768324|481036343879|1331490865538
15393162790400|481036343879|1310154935939
19791209300796|481036343879|1336012046384
24189255811801|481036343879|1342134709206
26388279066664|481036343879|1336956511863
26388279067534|481036343879|1342876333967
15393162790400|481036343880|1310366268945
19791209301592|343597390411|1326916033616
6597069768324|343597390416|1346031238733
4398046511257|755914250839|1341764087557
28587302323441|1030792157913|1343200848308
2199023256816|755914250996|1334026810475
2199023257034|755914250996|1333956886605
4398046512696|755914250996|1331159394253
6597069766998|755914250996|1338724700325
19791209300796|618475297551|1334626328777
6597069766998|412316867353|1332697157226
21990232555524|412316867362|1329584307555
1564|412316867365|1334199079556
2199023256077|274877913940|1300014003561
2199023256816|274877913940|1310282502691
870|274877913952|1326056339800
1564|274877913952|1327216927434
2199023256077|274877913952|1299772562170
2199023256816|274877913952|1309993014611
4398046512696|274877913952|1335603107277
13194139534076|274877913952|1343269314524
15393162788906|274877913952|1319963535763
15393162789093|274877913952|1324485239849
15393162790400|274877913952|1343239038943
17592186044532|274877913952|1314641983258
17592186045497|274877913952|1345388489605
17592186046041|274877913952|1330378483046
19791209300317|274877913952|1319625555709
19791209300796|274877913952|1335529756240
21990232555524|274877913952|1344257880646
21990232555650|274877913952|1321429064472
21990232556299|274877913952|1324949997027
21990232556811|274877913952|1335964668979
26388279068009|274877913952|1330701941908
15393162790400|481036344173|1321008470265
17592186044897|481036344221|1332999870453
17592186045497|481036344221|1326304478343
1564|481036344222|1340156394391
2199023257034|481036344222|1341022729150
6597069766846|481036344222|1332005933821
6597069766998|481036344222|1335607563767
13194139534076|481036344222|1305255957388
13194139534451|481036344222|1329562269031
15393162788906|481036344222|1338820168319
15393162789093|481036344222|1345070752127
15393162790400|481036344222|1310177079557
17592186044532|481036344222|1314750174643
17592186044897|481036344222|1332796853443
17592186045497|481036344222|1326372746809
21990232555524|481036344222|1331977542054
28587302323175|481036344222|1339520226779
28587302323441|481036344222|1346995441450
26388279068009|687194774442|1342569342997
1564|618475297728|1343753344134
2199023257034|618475297728|1340358810904
6597069766846|618475297728|1314913586121
13194139534451|618475297728|1330791462967
15393162788906|618475297728|1316760340228
17592186044532|618475297728|1344924730751
17592186045497|618475297728|1329378980825
17592186046041|618475297728|1316085742072
19791209300796|618475297728|1329467047877
21990232555650|618475297728|1342657418808
24189255812295|618475297728|1327605030273
1564|618475297734|1343783658125
2199023257034|618475297734|1340236795681
6597069766846|618475297734|1315051227100
13194139534451|618475297734|1330963357102
15393162788906|618475297734|1316890469323
17592186044532|618475297734|1344638119905
17592186045497|618475297734|1329672317825
17592186046041|618475297734|1316041462069
19791209300796|618475297734|1329484262699
21990232555650|618475297734|1342603885414
24189255812295|618475297734|1327813443962
17592186044532|893353204705|1334873579494
2199023256077|274877914089|1332930983258
870|549755821056|1338214488367
21990232556299|549755821058|1335902672885
19791209301121|412316867633|1312658931721
17592186044868|893353204942|1346362607558
17592186045864|893353204942|1347155991757
19791209300507|893353204942|1339123888845
19791209301121|893353204942|1341428728409
19791209301121|893353204951|1341447102138
150|1030792158429|1344382217556
870|1030792158429|1346013902915
4398046511667|1030792158429|1346428768689
8796093023234|1030792158429|1346256978292
10995116278757|1030792158429|1345116365529
10995116279390|1030792158429|1346339452637
13194139534730|1030792158429|1346676562935
15393162790347|1030792158429|1345912504222
21990232556220|1030792158429|1344573357750
24189255811566|1030792158429|1345008442387
30786325578932|1030792158429|1344186285491
10995116278757|893353204993|1343065684242
15393162790347|893353204993|1341277435589
17592186044868|893353204993|1346434798869
19791209301121|893353204993|1341352187420
24189255811566|893353204993|1340457840163
24189255811663|893353204993|1342198543596
28587302323655|962072681738|1341989575595
26388279068206|962072681742|1342499122108
26388279068269|412316867880|1344101231044
26388279067952|893353205038|1337758527058
2199023257206|893353205045|1341785742941
4398046511177|893353205045|1346274158908
4398046512548|893353205045|1347329470769
6597069768211|893353205045|1337103838936
8796093023234|893353205045|1346543072000
2199023256236|893353205052|1341929066337
2199023256816|893353205052|1343914974496
2199023257206|893353205052|1341707270118
4398046511177|893353205052|1346090134725
6597069768211|893353205052|1337060322472
8796093023234|893353205052|1346615252136
15393162789093|893353205052|1335879924360
15393162789815|893353205052|1338448385097
17592186044868|893353205052|1344673372785
17592186045864|893353205052|1341358186924
24189255811566|893353205052|1344571420204
26388279066936|893353205052|1345586766669
26388279067625|893353205052|1344936411650
19791209300608|687194774877|1341655548847
19791209300961|687194774877|1322978104809
26388279067734|343597391245|1346226777429
870|412316867984|1316477285443
2199023256236|412316867984|1342217496143
2199023256472|412316867984|1326168462924
2199023257232|412316867984|1345794299148
4398046511177|412316867984|1310891439999
4398046511667|412316867984|1326205446042
4398046512142|412316867984|1346890854626
4398046512356|412316867984|1309156837009
4398046512548|412316867984|1328232337691
6597069768211|412316867984|1337333781612
8796093023234|412316867984|1303784625889
10995116278259|412316867984|1327753901098
10995116278757|412316867984|1337534958922
15393162789093|412316867984|1325412675425
17592186044868|412316867984|1326573161320
19791209300507|412316867984|1340299785424
19791209300608|412316867984|1330894417190
19791209300961|412316867984|1335485931102
19791209301121|412316867984|1345437778901
21990232556220|412316867984|1330302908786
24189255811566|412316867984|1342539819663
24189255811663|412316867984|1338503491955
26388279067734|412316867984|1337889080396
26388279067952|412316867984|1332826034704
26388279068206|412316867984|1344465337432
28587302322854|687194775111|1335478850258
30786325578585|687194775111|1341562387091
30786325578737|687194775111|1340613762175
30786325579121|687194775111|1339590144202
30786325579180|687194775111|1338709335505
15393162788893|687194775444|1319164752721
15393162788893|343597391889|1303462491788
15393162789575|343597391889|1302926019496
15393162789604|343597391889|1302587304671
15393162789769|343597391889|1305947463189
15393162789951|343597391889|1301957002760
17592186044868|343597391889|1310654563437
17592186044991|343597391889|1307832190839
17592186045405|343597391889|1307543161168
17592186045813|343597391889|1309349228888
19791209300831|343597391889|1314331464950
21990232555834|343597391889|1320612232824
21990232555940|343597391889|1319011024783
21990232556410|343597391889|1317859807546
21990232556476|343597391889|1319042020121
21990232556826|343597391889|1320958169170
21990232557079|343597391889|1319010672220
24189255811719|343597391889|1325848865704
24189255811940|343597391889|1326322902972
24189255812045|343597391889|1326388477862
24189255812629|343597391889|1321862774330
24189255812657|343597391889|1326351398530
24189255812733|343597391889|1326108406721
26388279067478|343597391889|1329633437312
26388279067708|343597391889|1330202423591
26388279067734|343597391889|1329783242328
26388279067796|343597391889|1329119206364
26388279067952|343597391889|1331494118126
26388279068275|343597391889|1331284899293
28587302322471|343597391889|1337516880763
28587302322854|343597391889|1335413621496
30786325578585|343597391889|1341680035777
30786325578737|343597391889|1340340323856
30786325579121|343597391889|1339319008236
30786325579180|343597391889|1338461814363
32985348833438|343597391889|1343432034492
32985348833548|343597391889|1344527722195
32985348833559|343597391889|1345737228174
32985348833653|343597391889|1344285617393
32985348834375|343597391889|1343510029406
32985348834824|343597391889|1344640945592
24189255812629|412316868671|1321560416653
17592186045813|893353206842|1335429358214
19791209300831|893353206842|1343454770163
17592186044868|893353206842|1341213512164
2199023256418|893353206842|1335783322719
6597069766678|893353206842|1335513143440
6597069767300|893353206842|1335510931843
32985348834096|893353206842|1343665402132
15393162790395|893353206842|1335759506724
32985348834824|893353206842|1345083945603
2199023255952|893353206842|1335868455326
2199023255981|893353206842|1335474984672
6597069766725|893353206842|1335980120856
15393162788893|893353206842|1335591502866
21990232556476|893353206842|1335800980527
150|893353206842|1335457412484
24189255811940|893353206842|1337150540978
1509|893353206842|1335774594998
21990232557097|893353206842|1343987704209
