Forum.id|Person.id
412316861005|10995116278292
962072674894|10995116278292
893353198159|10995116278292
687194767952|10995116278292
549755814481|10995116278292
412316861010|10995116278292
1030792151635|10995116278292
687194767956|10995116278292
687194767957|21990232555627
755914244694|21990232555627
755914244695|21990232555627
962072674904|21990232555627
962072674906|21990232555627
755914244699|21990232555627
893353198172|21990232555627
962072674910|21990232555627
1030792151647|21990232555627
1030792151649|21990232555627
893353198178|21990232555627
962072674915|21990232555627
893353198180|28587302322627
616|893
206158430825|6597069767495
343597384298|10995116277924
412316861035|10995116277924
1030792151661|10995116277924
687194767982|10995116277924
618475291247|10995116277924
893353198193|10995116277924
893353198194|10995116277924
962072674932|10995116277924
481036337781|10995116277924
755914244726|10995116277924
962072674935|10995116277924
824633721464|10995116277924
549755814521|10995116277924
481036337786|10995116277924
412316861051|10995116277924
824633721468|10995116277924
343597384317|10995116277924
687194767998|10995116277924
824633721471|10995116277924
962072674944|10995116277924
549755814529|10995116277924
412316861058|10995116277924
618475291267|19791209300852
893353198212|19791209300852
1030792151685|19791209300852
755914244742|19791209300852
962072674951|19791209300852
618475291273|19791209300852
687194768010|19791209300852
962072674955|19791209300852
1030792151692|19791209300852
755914244750|19791209300852
893353198223|19791209300852
755914244752|19791209300852
893353198225|19791209300852
1030792151698|19791209300852
962072674963|19791209300852
1030792151700|19791209300852
687194768021|21990232555895
755914244758|21990232555895
962072674967|21990232555895
1030792151704|21990232555895
1030792151705|21990232555895
962072674970|21990232555895
687194768027|21990232555895
755914244764|21990232555895
893353198237|21990232555895
893353198238|21990232555895
962072674975|21990232555895
755914244768|21990232555895
962072674978|21990232555895
755914244772|21990232555895
687194768037|21990232556476
687194768038|21990232556476
755914244775|21990232556476
962072674984|21990232556476
1030792151721|21990232556476
824633721514|21990232556476
893353198251|21990232556476
755914244780|21990232556476
1030792151726|21990232556476
962072674991|21990232556476
962072674992|21990232556476
1030792151729|21990232556476
824633721523|21990232556476
893353198260|21990232556476
1030792151733|32985348833559
1030792151738|32985348834096
343597384381|10995116278281
343597384382|10995116278453
755914244800|10995116278453
549755814593|10995116278453
1030792151746|10995116278453
962072675011|10995116278453
481036337860|10995116278453
1030792151749|10995116278453
687194768070|10995116278453
893353198280|10995116278453
481036337865|10995116278453
687194768074|10995116278453
824633721547|10995116278453
343597384396|10995116278453
343597384397|10995116278453
755914244814|10995116278453
412316861135|10995116278453
1030792151760|10995116278453
481036337874|10995116278453
893353198292|10995116278453
1030792151765|10995116278453
412316861142|10995116278453
343597384407|10995116278453
481036337880|15393162789103
481036337881|15393162789349
824633721562|15393162789349
618475291355|15393162789349
481036337884|15393162789349
481036337885|15393162789349
481036337886|15393162789349
1030792151775|15393162789349
755914244832|15393162789349
755914244833|15393162789349
618475291362|15393162789349
687194768099|15393162789349
1030792151781|15393162789349
549755814630|15393162789349
1030792151783|15393162789349
893353198312|15393162789349
549755814634|15393162789349
755914244843|15393162789349
687194768108|15393162789349
893353198317|15393162789349
893353198318|15393162789349
618475291376|19791209300631
962072675057|30786325578056
758|555
343597384439|555
1030792151800|555
481036337914|555
549755814651|555
549755814652|555
412316861181|555
412316861182|555
412316861183|555
549755814656|555
68719477505|555
274877907714|555
274877907715|555
412316861188|555
206158430981|555
774|555
68719477511|555
824633721608|555
962072675081|555
824633721610|555
1030792151819|555
755914244876|555
137438954253|555
412316861198|555
137438954256|555
481036337937|555
481036337938|555
893353198355|555
549755814676|555
687194768149|555
824633721622|555
791|555
792|555
794|555
68719477531|2199023256403
893353198364|2199023256403
549755814685|2199023256403
1030792151838|2199023256403
137438954271|2199023256403
481036337953|2199023256403
962072675106|2199023256403
206158431011|2199023256403
687194768164|2199023256403
481036337957|2199023256403
549755814694|2199023256403
1030792151847|2199023256403
274877907752|2199023256403
1030792151849|2199023256403
137438954282|2199023256403
687194768171|2199023256403
893353198380|2199023256403
893353198381|2199023256403
893353198382|2199023256403
618475291440|2199023256403
68719477553|2199023256403
68719477554|2199023256403
274877907763|2199023256403
824633721652|2199023256403
687194768181|2199023256403
343597384502|2199023256403
687194768183|2199023256403
68719477560|2199023256403
893353198393|2199023256403
481036337978|2199023256403
824633721659|2199023256403
481036337980|2199023256403
962072675133|2199023256403
137438954302|4398046511628
481036337983|4398046511628
893353198400|4398046511628
412316861249|4398046511628
412316861250|4398046511628
893353198403|4398046511628
824633721668|4398046511628
549755814726|4398046511628
687194768199|4398046511628
687194768200|4398046511628
893353198410|4398046511628
549755814731|4398046511628
274877907788|4398046511628
755914244941|4398046511628
481036337998|4398046511628
1030792151887|4398046511628
549755814736|4398046511628
343597384529|4398046511628
343597384530|4398046511628
755914244949|4398046511628
481036338006|4398046511628
755914244951|4398046511628
824633721688|4398046511628
206158431065|4398046511628
481036338010|4398046511628
412316861276|4398046511628
412316861277|13194139533460
412316861278|13194139533792
412316861279|13194139534257
824633721697|13194139534257
962072675170|13194139534257
893353198435|13194139534257
824633721700|13194139534257
962072675174|13194139534257
687194768231|13194139534257
687194768232|13194139534257
481036338025|13194139534257
893353198442|13194139534257
1030792151915|13194139534257
1030792151916|13194139534257
412316861293|13194139534257
481036338030|13194139534257
893353198447|13194139534257
893353198448|13194139534257
687194768241|13194139534257
962072675186|13194139534257
1030792151923|13194139534257
1099511628660|13194139534257
755914244981|13194139534257
549755814774|17592186044519
618475291511|19791209300124
687194768248|21990232555753
1030792151929|21990232555753
687194768250|21990232555753
893353198459|21990232555753
962072675196|21990232555753
824633721725|21990232555753
893353198462|21990232555753
687194768255|21990232555753
962072675200|21990232555753
962072675202|21990232555753
893353198467|21990232555753
824633721732|21990232555753
962072675205|21990232555753
893353198470|21990232555753
755914244999|24189255811862
962072675208|30786325578144
962072675209|30786325578231
1030792151946|30786325578231
1030792151951|30786325578231
68719477649|2199023255869
137438954386|4398046511154
137438954387|4398046511154
824633721748|4398046511154
343597384597|4398046511154
206158431126|4398046511154
687194768279|4398046511154
687194768280|4398046511154
687194768281|4398046511154
618475291546|4398046511154
343597384603|4398046511154
412316861340|4398046511154
137438954397|4398046511154
206158431134|4398046511154
549755814815|4398046511154
687194768288|4398046511154
481036338081|4398046511154
481036338082|4398046511154
274877907875|4398046511154
206158431140|4398046511154
687194768293|4398046511154
1030792151974|4398046511154
687194768295|4398046511154
824633721768|4398046511154
481036338090|4398046511154
343597384619|4398046511154
893353198508|4398046511154
1030792151981|4398046511154
1030792151982|4398046511154
755914245039|4398046511154
549755814832|4398046511154
549755814833|4398046511154
274877907890|8796093022386
893353198515|8796093022386
962072675252|8796093022386
824633721781|8796093022386
893353198518|8796093022386
824633721783|8796093022386
549755814840|8796093022386
618475291577|8796093022386
1030792151995|8796093022386
687194768316|8796093022386
412316861374|8796093022386
343597384639|8796093022386
412316861376|8796093022386
343597384641|8796093022386
618475291586|8796093022386
687194768323|8796093022386
549755814852|8796093022386
481036338117|8796093022386
549755814854|8796093022386
893353198535|8796093022386
824633721800|8796093022386
893353198537|8796093022386
824633721802|8796093022386
755914245067|8796093022386
481036338124|8796093022386
412316861390|13194139533523
549755814863|13194139533523
755914245072|13194139533523
893353198545|13194139533523
962072675282|13194139533523
618475291603|13194139533523
1030792152021|13194139533523
618475291606|13194139533523
481036338135|13194139533523
1030792152026|13194139533523
893353198555|13194139533523
618475291613|13194139533523
962072675294|13194139533523
1030792152031|13194139533523
962072675297|13194139533523
893353198562|13194139533523
549755814883|13194139533523
412316861412|13194139533523
893353198565|13194139533523
481036338150|15393162788865
549755814887|15393162788865
893353198569|15393162788865
962072675306|15393162788865
962072675307|15393162788865
893353198572|15393162788865
1099511628781|15393162788865
755914245102|15393162788865
962072675311|15393162788865
687194768369|15393162788865
1030792152052|15393162788865
824633721845|15393162788865
824633721846|15393162788865
549755814903|15393162788865
755914245112|15393162788865
549755814905|15393162788865
893353198586|15393162788865
549755814907|17592186044605
962072675325|17592186044605
893353198590|17592186044605
824633721856|17592186044605
824633721857|17592186044605
687194768386|17592186044605
687194768387|17592186044605
893353198596|17592186044605
755914245125|17592186044605
824633721862|17592186044605
893353198601|17592186044605
687194768394|17592186044605
824633721867|17592186044605
618475291660|17592186044605
755914245134|24189255811103
893353198607|24189255811103
755914245138|24189255811103
824633721875|24189255811103
962072675349|24189255811103
893353198614|24189255811103
962072675354|24189255811103
755914245147|24189255811719
755914245148|24189255811782
893353198621|24189255811782
824633721887|24189255811782
824633721889|24189255811782
962072675362|24189255811782
824633721891|24189255811782
755914245156|24189255811782
893353198629|24189255811782
1030792152102|24189255811782
1030792152103|24189255811782
893353198632|24189255811782
824633721897|26388279066717
824633721898|26388279066958
893353198635|26388279066958
893353198636|26388279066958
824633721901|26388279066958
893353198639|26388279066958
893353198640|26388279066958
1099511628849|26388279066958
893353198642|26388279066958
893353198643|26388279066958
824633721908|26388279066958
893353198646|28587302323020
962072675383|28587302323020
893353198651|28587302323020
1030792152124|28587302323020
962072675389|28587302323020
68719477824|2199023256300
549755814977|2199023256300
412316861506|2199023256300
481036338243|2199023256300
893353198660|2199023256300
962072675397|2199023256300
1099511628870|2199023256300
481036338247|2199023256300
824633721928|2199023256300
824633721930|2199023256300
618475291723|2199023256300
206158431308|2199023256300
274877908046|2199023256300
824633721935|2199023256300
824633721936|2199023256300
824633721937|2199023256300
893353198676|2199023256300
412316861525|2199023256300
481036338264|2199023256300
137438954585|2199023256300
206158431322|2199023256300
412316861531|2199023256300
412316861532|2199023256300
206158431325|2199023256300
412316861534|2199023256300
549755815007|2199023256300
274877908064|2199023256300
824633721953|2199023256300
549755815010|2199023256300
206158431331|6597069766964
687194768484|6597069766964
893353198693|6597069766964
962072675430|6597069766964
755914245223|6597069766964
549755815016|6597069766964
687194768489|6597069766964
618475291755|6597069766964
274877908076|6597069766964
962072675438|6597069766964
1030792152175|6597069766964
824633721968|6597069766964
412316861553|6597069766964
962072675442|6597069766964
549755815027|6597069766964
1030792152181|6597069766964
549755815030|6597069766964
481036338295|6597069766964
755914245240|6597069766964
962072675449|6597069766964
618475291770|6597069766964
412316861563|6597069766964
893353198716|6597069766964
962072675453|6597069766964
412316861567|6597069766964
274877908096|8796093022392
549755815041|8796093022392
893353198722|8796093022392
1030792152195|8796093022392
687194768516|8796093022392
755914245253|8796093022392
962072675462|8796093022392
1030792152199|8796093022392
893353198728|8796093022392
687194768521|8796093022392
824633721994|8796093022392
481036338315|8796093022392
824633721996|8796093022392
824633721997|8796093022392
962072675471|8796093022392
755914245264|8796093022392
1030792152209|8796093022392
824633722002|8796093022392
481036338323|8796093022392
1030792152214|8796093022392
412316861591|8796093022392
962072675480|8796093022392
1030792152217|8796093022392
274877908123|8796093022423
549755815069|8796093022423
893353198750|8796093022423
962072675487|8796093022423
962072675488|8796093022423
893353198753|8796093022423
755914245282|8796093022423
412316861603|8796093022423
274877908132|8796093022423
1030792152229|8796093022423
687194768551|8796093022423
412316861608|8796093022423
549755815081|8796093022423
755914245290|8796093022423
549755815083|8796093022423
962072675500|8796093022423
343597384877|8796093022423
893353198766|8796093022423
893353198767|8796093022423
343597384880|8796093022423
687194768561|8796093022423
687194768562|8796093022423
618475291827|8796093022423
481036338356|8796093022423
1030792152245|8796093022423
549755815094|8796093022423
343597384887|10995116278554
343597384888|10995116278570
412316861625|10995116278570
1030792152250|10995116278570
755914245307|10995116278570
962072675516|10995116278570
481036338365|10995116278570
962072675518|10995116278570
549755815103|10995116278570
1030792152256|10995116278570
1030792152257|10995116278570
481036338370|10995116278570
618475291843|10995116278570
343597384900|10995116278570
618475291845|10995116278570
549755815110|10995116278570
481036338375|10995116278570
412316861641|10995116278570
962072675530|10995116278570
962072675531|10995116278570
962072675532|10995116278570
549755815117|10995116278570
343597384910|10995116278570
824633722063|10995116278570
343597384912|10995116278570
755914245329|10995116278570
412316861651|13194139533432
549755815124|17592186045019
549755815125|17592186045074
824633722070|17592186045074
1030792152280|17592186045074
618475291865|17592186045074
893353198811|17592186045074
687194768604|17592186045074
618475291869|17592186045074
1030792152286|17592186045074
618475291871|17592186045074
1030792152288|17592186045074
962072675553|17592186045074
824633722083|17592186045074
618475291876|17592186045074
618475291877|17592186045074
824633722086|17592186045074
824633722087|17592186045074
687194768616|21990232556497
962072675561|21990232556497
1030792152298|21990232556497
962072675563|21990232556497
1030792152300|21990232556497
893353198829|21990232556497
893353198832|21990232556497
824633722097|21990232556497
1030792152306|21990232556497
962072675571|21990232556497
755914245368|21990232556497
962072675577|30786325578670
1030792152317|30786325578670
962072675582|30786325578670
68719478018|2199023256363
137438954755|4398046511937
206158431492|6597069766725
343597384965|10995116277820
755914245384|10995116277820
1030792152329|10995116277820
824633722122|10995116277820
962072675596|10995116277820
893353198861|10995116277820
481036338448|10995116277820
1030792152338|10995116277820
481036338452|10995116277820
412316861717|10995116277820
824633722134|10995116277820
893353198871|10995116277820
549755815192|10995116277820
893353198874|10995116277820
412316861723|10995116277820
618475291932|10995116277820
1030792152349|10995116277820
343597384990|10995116278238
412316861727|10995116278238
343597384992|10995116278238
412316861729|10995116278238
893353198882|10995116278238
824633722147|10995116278238
824633722148|10995116278238
549755815205|10995116278238
755914245414|10995116278238
343597384999|10995116278238
1030792152360|10995116278238
962072675625|10995116278238
549755815210|10995116278238
343597385003|10995116278238
755914245420|10995116278238
1030792152365|10995116278238
1030792152366|10995116278238
824633722160|10995116278238
618475291953|10995116278238
687194768690|10995116278238
343597385011|10995116278238
893353198900|10995116278238
412316861749|10995116278238
343597385014|10995116278238
687194768695|10995116278238
412316861752|13194139533618
962072675641|13194139533618
893353198906|13194139533618
755914245435|13194139533618
962072675644|13194139533618
549755815229|13194139533618
824633722174|13194139533618
755914245439|13194139533618
893353198912|13194139533618
893353198913|13194139533618
549755815235|13194139533618
1030792152388|13194139533618
412316861765|13194139533618
962072675654|13194139533618
824633722183|13194139533618
549755815240|13194139533618
687194768713|13194139533618
824633722186|13194139533618
893353198923|13194139533618
481036338508|13194139533618
1030792152397|13194139533618
618475291982|13194139533618
481036338511|13194139533618
549755815248|17592186045360
618475291985|19791209300625
755914245458|24189255811654
755914245459|24189255811940
893353198933|24189255811940
824633722200|24189255811940
824633722201|24189255811940
1099511629146|24189255811940
1030792152411|24189255811940
893353198940|24189255811940
962072675677|24189255811940
962072675679|24189255811940
893353198944|28587302322372
1030792152417|32985348834019
68719478115|2199023255660
618475292004|2199023255660
137438954853|2199023255660
1030792152422|2199023255660
618475292008|2199023255660
274877908329|2199023255660
893353198954|2199023255660
274877908331|2199023255660
68719478124|2199023255660
755914245485|2199023255660
755914245486|2199023255660
618475292015|2199023255660
137438954864|2199023255660
412316861809|2199023255660
481036338546|2199023255660
206158431603|2199023255660
549755815285|2199023255660
687194768758|2199023255660
618475292023|2199023255660
481036338552|2199023255660
412316861817|2199023255660
481036338554|2199023255660
824633722235|2199023255660
549755815293|2199023255660
549755815295|2199023255660
549755815296|2199023255660
893353198977|2199023255660
893353198978|2199023255660
481036338563|2199023255660
206158431620|2199023255660
274877908357|8796093022634
481036338566|15393162789262
137438954891|4398046511338
1030792152460|4398046511338
618475292045|4398046511338
618475292046|4398046511338
893353198991|4398046511338
893353198992|4398046511338
481036338578|4398046511338
755914245523|4398046511338
343597385108|4398046511338
824633722261|4398046511338
274877908374|4398046511338
274877908375|4398046511338
618475292056|4398046511338
618475292058|4398046511338
893353199003|4398046511338
481036338588|4398046511338
618475292061|4398046511338
824633722270|4398046511338
412316861855|4398046511338
549755815329|4398046511338
1099511629219|4398046511338
549755815332|4398046511338
962072675749|4398046511338
687194768806|4398046511338
1030792152487|4398046511338
893353199016|4398046511338
481036338602|4398046511338
1030792152491|4398046511338
343597385132|10995116278300
549755815341|10995116278300
481036338606|10995116278300
618475292079|10995116278300
412316861872|10995116278300
687194768818|10995116278300
412316861875|10995116278300
481036338612|10995116278300
962072675765|10995116278300
412316861878|10995116278300
962072675767|10995116278300
824633722297|10995116278300
618475292090|10995116278300
481036338620|10995116278300
412316861886|10995116278300
618475292095|10995116278300
481036338624|10995116278300
962072675778|10995116278300
481036338627|10995116278300
962072675780|10995116278300
549755815365|10995116278300
481036338630|15393162789746
618475292104|15393162789746
481036338633|15393162789746
687194768842|15393162789746
824633722315|15393162789746
893353199052|15393162789746
824633722317|15393162789746
549755815374|15393162789746
824633722319|15393162789746
618475292112|15393162789746
893353199057|15393162789746
893353199059|15393162789746
687194768852|15393162789746
893353199061|15393162789746
755914245590|15393162789746
687194768855|15393162789746
893353199064|15393162789746
481036338649|15393162789746
893353199066|15393162789746
893353199067|15393162789746
549755815388|17592186044864
755914245597|17592186044864
549755815391|17592186045340
549755815392|17592186045340
755914245601|17592186045340
1030792152548|17592186045340
687194768869|17592186045340
618475292134|17592186045340
1030792152551|17592186045340
1099511629289|17592186045340
1030792152554|17592186045340
687194768875|17592186045340
618475292140|17592186045340
893353199085|17592186045340
1030792152558|17592186045340
962072675823|17592186045340
687194768882|17592186045340
618475292147|19791209300370
893353199092|19791209300370
687194768885|21990232555889
755914245622|24189255811086
1529|512
893353199098|512
68719478268|512
343597385215|512
549755815424|512
618475292161|512
274877908483|512
1540|512
1030792152581|512
1542|512
481036338695|512
1544|512
68719478281|512
1030792152586|512
755914245643|512
137438955020|512
893353199117|512
412316861966|512
343597385231|512
343597385232|512
412316861969|512
274877908498|512
824633722387|512
137438955028|512
755914245653|512
824633722390|512
206158431767|512
893353199128|512
1030792152601|512
618475292186|512
274877908507|512
481036338716|512
412316861981|13194139533909
618475292190|13194139533909
618475292191|13194139533909
687194768928|13194139533909
412316861985|13194139533909
481036338722|13194139533909
481036338723|13194139533909
1030792152612|13194139533909
824633722405|13194139533909
755914245670|13194139533909
1030792152615|13194139533909
962072675880|13194139533909
549755815465|13194139533909
893353199146|13194139533909
412316861995|13194139533909
824633722412|13194139533909
893353199149|13194139533909
618475292207|13194139533909
755914245680|13194139533909
962072675890|13194139533909
962072675891|13194139533909
1030792152628|13194139533909
824633722421|26388279067512
1030792152631|26388279067512
893353199161|26388279067512
962072675898|26388279067512
